voyage_id,cluster,vessel_type,DWT,n_ports,ports,port_territories,latitudes,longitudes,ecoprovinces,transits_hours,dwells_hours,total_span_days,delta_t_hours,nz_dest_port
syn_05852,2,Container,22314.0,7,"[""NUKU'ALOFA"", 'SUVA', 'APIA', 'PAGO PAGO HARBOR', 'RAROTONGA', 'AITUTAKI', 'AUCKLAND']","['Tonga', 'Fiji', 'Samoa', 'American Samoa', 'Cook Islands', 'Cook Islands', 'New Zealand']","[-21.1362, -18.1339, -13.826, -14.2765, -21.2046, -18.8505, -36.8402]","[-175.1806, 178.4235, -171.7622, -170.6854, -159.7843, -159.8111, 174.7721]","['Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'Central Polynesia', 'Central Polynesia', 'Southeast Polynesia', 'Southeast Polynesia', 'Northern New Zealand']","[0.0, 27.942615215153733, 74.5225979936482, 11.627620407422587, 160.64589858031798, 8.199969999890373, 106.95441976874736]","[np.float64(7.808560463175849), np.float64(37.570451671463424), np.float64(6.478045336933209), np.float64(19.193283812635396), np.float64(24.534054300931224), np.float64(121.50402036517664), 0.0]",25.2909,599.173,AUCKLAND
syn_05853,2,General Cargo,20202.0,5,"['SUVA', 'APIA', 'RAROTONGA', 'AITUTAKI', 'AUCKLAND']","['Fiji', 'Samoa', 'Cook Islands', 'Cook Islands', 'New Zealand']","[-18.1339, -13.826, -21.2046, -18.8505, -36.8402]","[178.4235, -171.7622, -159.7843, -159.8111, 174.7721]","['Tropical Southwestern Pacific', 'Central Polynesia', 'Southeast Polynesia', 'Southeast Polynesia', 'Northern New Zealand']","[0.0, 55.3470950349224, 72.83520966380938, 16.890943185157056, 186.4241868331942]","[np.float64(39.58013729045103), np.float64(15.44036606302804), np.float64(9.945897460659928), np.float64(13.378136336300685), 0.0]",17.0767,370.2618,AUCKLAND
syn_05854,2,General Cargo,8378.0,6,"['LAUTOKA', 'APIA', 'PAGO PAGO HARBOR', 'ALOFI', 'NEIAFU', 'AUCKLAND']","['Fiji', 'Samoa', 'American Samoa', 'Niue', 'Tonga', 'New Zealand']","[-17.6036, -13.826, -14.2765, -19.0532, -18.6529, -36.8402]","[177.4387, -171.7622, -170.6854, -169.9217, -173.9852, 174.7721]","['Tropical Southwestern Pacific', 'Central Polynesia', 'Central Polynesia', 'Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'Northern New Zealand']","[0.0, 123.7590969566636, 9.01442701794051, 35.87537751200542, 67.84247405421905, 225.9459386725445]","[np.float64(61.11189176776648), np.float64(7.950438904935401), np.float64(17.905464690374963), np.float64(77.24670899301513), np.float64(18.954319240084914), 0.0]",26.9003,584.4942,AUCKLAND
syn_05855,2,Container,22968.0,5,"['SUVA', 'LAUTOKA', 'APIA', 'PAGO PAGO HARBOR', 'TAURANGA']","['Fiji', 'Fiji', 'Samoa', 'American Samoa', 'New Zealand']","[-18.1339, -17.6036, -13.826, -14.2765, -37.6444]","[178.4235, 177.4387, -171.7622, -170.6854, 176.1819]","['Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'Central Polynesia', 'Central Polynesia', 'Northern New Zealand']","[0.0, 11.854588337453793, 49.072806091444754, 11.771363636367939, 178.69286335217996]","[np.float64(44.54255659436423), np.float64(107.67199334140263), np.float64(41.72885578483242), np.float64(17.54651540405321), 0.0]",19.2867,418.339,TAURANGA
syn_05856,2,General Cargo,8378.0,5,"['SUVA', 'APIA', 'PAGO PAGO HARBOR', ""NUKU'ALOFA"", 'TAURANGA']","['Fiji', 'Samoa', 'American Samoa', 'Tonga', 'New Zealand']","[-18.1339, -13.826, -14.2765, -21.1362, -37.6444]","[178.4235, -171.7622, -170.6854, -175.1806, 176.1819]","['Tropical Southwestern Pacific', 'Central Polynesia', 'Central Polynesia', 'Tropical Southwestern Pacific', 'Northern New Zealand']","[0.0, 79.16565015952442, 13.19529223692077, 81.99268957891759, 175.27653413246304]","[np.float64(33.82871027856974), np.float64(12.030381887997347), np.float64(35.20773369145859), np.float64(17.811011983445315), 0.0]",18.6878,414.6793,TAURANGA
syn_05857,2,Container,8252.0,5,"['LAUTOKA', 'APIA', 'PAGO PAGO HARBOR', 'NEIAFU', 'TAURANGA']","['Fiji', 'Samoa', 'American Samoa', 'Tonga', 'New Zealand']","[-17.6036, -13.826, -14.2765, -18.6529, -37.6444]","[177.4387, -171.7622, -170.6854, -173.9852, 176.1819]","['Tropical Southwestern Pacific', 'Central Polynesia', 'Central Polynesia', 'Tropical Southwestern Pacific', 'Northern New Zealand']","[0.0, 58.8489113526007, 15.811479092928055, 21.032671049810464, 97.10333801870144]","[np.float64(41.087302934251824), np.float64(78.69719148610177), np.float64(35.63981988506279), np.float64(9.03427174313297), 0.0]",14.8856,316.1677,TAURANGA
syn_05858,2,Container,8252.0,7,"['SUVA', 'PAGO PAGO HARBOR', 'APIA', 'ALOFI', 'RAROTONGA', 'AITUTAKI', 'AUCKLAND']","['Fiji', 'American Samoa', 'Samoa', 'Niue', 'Cook Islands', 'Cook Islands', 'New Zealand']","[-18.1339, -14.2765, -13.826, -19.0532, -21.2046, -18.8505, -36.8402]","[178.4235, -170.6854, -171.7622, -169.9217, -159.7843, -159.8111, 174.7721]","['Tropical Southwestern Pacific', 'Central Polynesia', 'Central Polynesia', 'Tropical Southwestern Pacific', 'Southeast Polynesia', 'Southeast Polynesia', 'Northern New Zealand']","[0.0, 120.52070703376604, 7.22768571501717, 51.60633369407868, 101.97234703352474, 8.240332927699066, 143.59444840595364]","[np.float64(49.52969173792425), np.float64(7.060149809019896), np.float64(10.077491182606254), np.float64(18.13141780076352), np.float64(24.34765249207991), np.float64(40.456834652522254), 0.0]",24.2819,533.2354,AUCKLAND
syn_05859,2,General Cargo,20202.0,5,"['APIA', 'PAGO PAGO HARBOR', 'RAROTONGA', 'AITUTAKI', 'AUCKLAND']","['Samoa', 'American Samoa', 'Cook Islands', 'Cook Islands', 'New Zealand']","[-13.826, -14.2765, -21.2046, -18.8505, -36.8402]","[-171.7622, -170.6854, -159.7843, -159.8111, 174.7721]","['Central Polynesia', 'Central Polynesia', 'Southeast Polynesia', 'Southeast Polynesia', 'Northern New Zealand']","[0.0, 17.988955661610913, 75.15725656120738, 7.151471797298007, 305.5110156579362]","[np.float64(23.64297438072514), np.float64(18.391914108907095), np.float64(23.601741358058568), np.float64(21.685345371285138), 0.0]",20.5471,469.4877,AUCKLAND
syn_05860,2,Container,22314.0,7,"['SUVA', 'APIA', 'PAGO PAGO HARBOR', 'RAROTONGA', 'AITUTAKI', 'PAGO PAGO HARBOR', 'AUCKLAND']","['Fiji', 'Samoa', 'American Samoa', 'Cook Islands', 'Cook Islands', 'American Samoa', 'New Zealand']","[-18.1339, -13.826, -14.2765, -21.2046, -18.8505, -14.2765, -36.8402]","[178.4235, -171.7622, -170.6854, -159.7843, -159.8111, -170.6854, 174.7721]","['Tropical Southwestern Pacific', 'Central Polynesia', 'Central Polynesia', 'Southeast Polynesia', 'Southeast Polynesia', 'Central Polynesia', 'Northern New Zealand']","[0.0, 73.14019939313289, 18.73097535899245, 62.688116081826216, 6.448236600936888, 99.41563744500688, 132.42624506613967]","[np.float64(34.78184445020182), np.float64(13.973802550034694), np.float64(38.47813253291369), np.float64(76.23369154532183), np.float64(24.26322936248819), np.float64(22.38969983740213), 0.0]",25.1237,568.188,AUCKLAND
syn_05861,2,General Cargo,20202.0,7,"['LAUTOKA', 'PAGO PAGO HARBOR', 'APIA', 'ALOFI', 'RAROTONGA', 'AITUTAKI', 'AUCKLAND']","['Fiji', 'American Samoa', 'Samoa', 'Niue', 'Cook Islands', 'Cook Islands', 'New Zealand']","[-17.6036, -14.2765, -13.826, -19.0532, -21.2046, -18.8505, -36.8402]","[177.4387, -170.6854, -171.7622, -169.9217, -159.7843, -159.8111, 174.7721]","['Tropical Southwestern Pacific', 'Central Polynesia', 'Central Polynesia', 'Tropical Southwestern Pacific', 'Southeast Polynesia', 'Southeast Polynesia', 'Northern New Zealand']","[0.0, 70.7212643744192, 13.610357495685825, 35.68431553077662, 44.566455745022694, 14.850476739687364, 268.9768332479356]","[np.float64(59.35634294712893), np.float64(9.150762206015887), np.float64(9.318892287730806), np.float64(76.71537401959824), np.float64(50.34453087935896), np.float64(20.14371478909166), 0.0]",28.06,614.083,AUCKLAND
syn_05862,2,General Cargo,8378.0,6,"['SUVA', 'APIA', 'PAGO PAGO HARBOR', 'RAROTONGA', 'AITUTAKI', 'AUCKLAND']","['Fiji', 'Samoa', 'American Samoa', 'Cook Islands', 'Cook Islands', 'New Zealand']","[-18.1339, -13.826, -14.2765, -21.2046, -18.8505, -36.8402]","[178.4235, -171.7622, -170.6854, -159.7843, -159.8111, 174.7721]","['Tropical Southwestern Pacific', 'Central Polynesia', 'Central Polynesia', 'Southeast Polynesia', 'Southeast Polynesia', 'Northern New Zealand']","[0.0, 71.8119779346329, 18.54619175627044, 163.63058453544232, 17.557163524153864, 175.7543335043921]","[np.float64(37.795922845605084), np.float64(8.986191616771812), np.float64(45.71563534819346), np.float64(24.08006597563659), np.float64(90.38025247888802), 0.0]",27.2608,616.4624,AUCKLAND
syn_05863,2,Container,8252.0,7,"['LAUTOKA', 'APIA', 'PAGO PAGO HARBOR', 'RAROTONGA', ""NUKU'ALOFA"", 'NEIAFU', 'AUCKLAND']","['Fiji', 'Samoa', 'American Samoa', 'Cook Islands', 'Tonga', 'Tonga', 'New Zealand']","[-17.6036, -13.826, -14.2765, -21.2046, -21.1362, -18.6529, -36.8402]","[177.4387, -171.7622, -170.6854, -159.7843, -175.1806, -173.9852, 174.7721]","['Tropical Southwestern Pacific', 'Central Polynesia', 'Central Polynesia', 'Southeast Polynesia', 'Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'Northern New Zealand']","[0.0, 59.702517839049065, 14.902530889816802, 54.536186448716485, 103.03259607222223, 31.254160053633175, 120.2482535588249]","[np.float64(125.5126870568134), np.float64(8.892087321185551), np.float64(6.726754875159949), np.float64(79.16772490309495), np.float64(9.407395300549064), np.float64(12.760634513275514), 0.0]",26.0893,500.6308,AUCKLAND
syn_05864,2,General Cargo,8378.0,7,"[""NUKU'ALOFA"", 'APIA', 'PAGO PAGO HARBOR', 'ALOFI', 'NEIAFU', ""NUKU'ALOFA"", 'AUCKLAND']","['Tonga', 'Samoa', 'American Samoa', 'Niue', 'Tonga', 'Tonga', 'New Zealand']","[-21.1362, -13.826, -14.2765, -19.0532, -18.6529, -21.1362, -36.8402]","[-175.1806, -171.7622, -170.6854, -169.9217, -173.9852, -175.1806, 174.7721]","['Tropical Southwestern Pacific', 'Central Polynesia', 'Central Polynesia', 'Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'Northern New Zealand']","[0.0, 99.84857190897011, 9.76810987591533, 35.4164949026711, 102.86390770136305, 16.888476741789088, 86.00202015892728]","[np.float64(9.57846964178798), np.float64(7.997710177451865), np.float64(11.826115339263685), np.float64(54.64571146335261), np.float64(10.63745128863239), np.float64(6.198683520721886), 0.0]",18.8197,442.0933,AUCKLAND
syn_05865,2,General Cargo,8378.0,5,"['SUVA', 'LAUTOKA', 'APIA', 'PAGO PAGO HARBOR', 'TAURANGA']","['Fiji', 'Fiji', 'Samoa', 'American Samoa', 'New Zealand']","[-18.1339, -17.6036, -13.826, -14.2765, -37.6444]","[178.4235, 177.4387, -171.7622, -170.6854, 176.1819]","['Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'Central Polynesia', 'Central Polynesia', 'Northern New Zealand']","[0.0, 6.03848633260106, 165.50904445283743, 12.610545784876185, 178.3635861778833]","[np.float64(35.55276246671243), np.float64(40.55110653960776), np.float64(8.343952259308374), np.float64(33.71629906361672), 0.0]",20.0286,445.133,TAURANGA
syn_05866,2,General Cargo,20202.0,6,"['SUVA', 'APIA', 'RAROTONGA', 'AITUTAKI', ""NUKU'ALOFA"", 'AUCKLAND']","['Fiji', 'Samoa', 'Cook Islands', 'Cook Islands', 'Tonga', 'New Zealand']","[-18.1339, -13.826, -21.2046, -18.8505, -21.1362, -36.8402]","[178.4235, -171.7622, -159.7843, -159.8111, -175.1806, 174.7721]","['Tropical Southwestern Pacific', 'Central Polynesia', 'Southeast Polynesia', 'Southeast Polynesia', 'Tropical Southwestern Pacific', 'Northern New Zealand']","[0.0, 64.09683600797335, 68.21708730024443, 17.11770033258881, 65.34594010361063, 86.43821440132355]","[np.float64(14.713243728782544), np.float64(7.576244553614198), np.float64(127.06929878894907), np.float64(61.02389536895221), np.float64(13.047865068041398), 0.0]",21.8603,509.9331,AUCKLAND
syn_05867,2,General Cargo,5642.0,6,"['EBAYE', 'KWAJALEIN', 'APRA HARBOR', 'POHNPEI', 'SUVA', 'AUCKLAND']","['Marshall Islands', 'Marshall Islands', 'Guam', 'Micronesia', 'Fiji', 'New Zealand']","[8.7783, 8.7325, 13.4594, 6.9793, -18.1339, -36.8402]","[167.7331, 167.7351, 144.6655, 158.201, 178.4235, 174.7721]","['Marshall, Gilbert and Ellis Islands', 'Marshall, Gilbert and Ellis Islands', 'Tropical Northwestern Pacific', 'Tropical Northwestern Pacific', 'Tropical Southwestern Pacific', 'Northern New Zealand']","[0.0, 58.75388666831821, 253.34890118346917, 101.82018502440948, 227.78642138204242, 129.54312521343965]","[34.153122923214745, 6.781404123906573, 11.832422721023544, 22.503172121506633, np.float64(59.77475885587573), 0.0]",37.7624,872.1443,AUCKLAND
syn_05868,2,General Cargo,12927.0,5,"['SUVA', 'LAUTOKA', 'APIA', 'PAGO PAGO HARBOR', 'TAURANGA']","['Fiji', 'Fiji', 'Samoa', 'American Samoa', 'New Zealand']","[-18.1339, -17.6036, -13.826, -14.2765, -37.6444]","[178.4235, 177.4387, -171.7622, -170.6854, 176.1819]","['Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'Central Polynesia', 'Central Polynesia', 'Northern New Zealand']","[0.0, 6.667941586257823, 158.85758619369622, 19.408933579874073, 324.94771985309865]","[np.float64(11.981756424977723), np.float64(7.442960111705221), np.float64(21.306468645607392), np.float64(11.068097791269313), 0.0]",23.4034,549.6997,TAURANGA
syn_05869,2,General Cargo,20202.0,7,"['SUVA', 'LAUTOKA', 'APIA', 'PAGO PAGO HARBOR', 'RAROTONGA', 'AITUTAKI', 'AUCKLAND']","['Fiji', 'Fiji', 'Samoa', 'American Samoa', 'Cook Islands', 'Cook Islands', 'New Zealand']","[-18.1339, -17.6036, -13.826, -14.2765, -21.2046, -18.8505, -36.8402]","[178.4235, 177.4387, -171.7622, -170.6854, -159.7843, -159.8111, 174.7721]","['Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'Central Polynesia', 'Central Polynesia', 'Southeast Polynesia', 'Southeast Polynesia', 'Northern New Zealand']","[0.0, 13.741059923018067, 144.3805281056424, 20.6890098890943, 85.4967968578832, 16.64384483251926, 149.71740551523837]","[np.float64(29.513679410356666), np.float64(23.000923853105988), np.float64(72.11388541560754), np.float64(69.8529796151329), np.float64(33.87150580049752), np.float64(32.897095960055324), 0.0]",28.8299,662.405,AUCKLAND
syn_05870,2,Container,22314.0,5,"['SUVA', 'LAUTOKA', 'APIA', 'PAGO PAGO HARBOR', 'TAURANGA']","['Fiji', 'Fiji', 'Samoa', 'American Samoa', 'New Zealand']","[-18.1339, -17.6036, -13.826, -14.2765, -37.6444]","[178.4235, 177.4387, -171.7622, -170.6854, 176.1819]","['Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'Central Polynesia', 'Central Polynesia', 'Northern New Zealand']","[0.0, 9.119207315947179, 48.06948146003937, 6.157155866847325, 121.7700259209502]","[np.float64(43.95045824160564), np.float64(132.9367975220052), np.float64(14.66713822829675), np.float64(45.1403990775857), 0.0]",17.5754,377.8602,TAURANGA
syn_05871,2,General Cargo,5642.0,6,"['LONG ISLAND POINT', 'SUVA', 'PAPEETE', 'NADI BAY', 'VUDA', 'NEW PLYMOUTH']","['Australia', 'Fiji', 'French Polynesia', 'Fiji', 'Fiji', 'New Zealand']","[-38.2983, -18.1339, -17.5374, -17.7162, -17.6861, -39.0577]","[145.2386, 178.4235, -149.5753, 177.371, 177.3849, 174.0346]","['Southeast Australian Shelf', 'Tropical Southwestern Pacific', 'Southeast Polynesia', 'Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'Southern New Zealand']","[0.0, 230.57894678622662, 244.6797332703511, 137.14267506940078, 94.96035465398553, 181.33153221446653]","[8.285283266479846, np.float64(28.052932827597743), 13.643497937278408, 14.804355797375896, 20.668614632418297, 0.0]",40.5895,965.8626,NEW PLYMOUTH
syn_05872,2,General Cargo,8378.0,7,"['LAUTOKA', 'PAGO PAGO HARBOR', 'APIA', 'RAROTONGA', 'AITUTAKI', ""NUKU'ALOFA"", 'AUCKLAND']","['Fiji', 'American Samoa', 'Samoa', 'Cook Islands', 'Cook Islands', 'Tonga', 'New Zealand']","[-17.6036, -14.2765, -13.826, -21.2046, -18.8505, -21.1362, -36.8402]","[177.4387, -170.6854, -171.7622, -159.7843, -159.8111, -175.1806, 174.7721]","['Tropical Southwestern Pacific', 'Central Polynesia', 'Central Polynesia', 'Southeast Polynesia', 'Southeast Polynesia', 'Tropical Southwestern Pacific', 'Northern New Zealand']","[0.0, 60.37897645136576, 9.133180761350209, 80.79954721914426, 10.262614901627868, 78.41444752812119, 101.12451447602986]","[np.float64(34.98833078104308), np.float64(8.429099322266635), np.float64(7.595233111538591), np.float64(87.72188926256895), np.float64(36.12811085691393), np.float64(24.12429192858638), 0.0]",22.4625,504.1119,AUCKLAND
syn_05873,2,General Cargo,20202.0,6,"['SUVA', 'APIA', 'RAROTONGA', 'ALOFI', ""NUKU'ALOFA"", 'AUCKLAND']","['Fiji', 'Samoa', 'Cook Islands', 'Niue', 'Tonga', 'New Zealand']","[-18.1339, -13.826, -21.2046, -19.0532, -21.1362, -36.8402]","[178.4235, -171.7622, -159.7843, -169.9217, -175.1806, 174.7721]","['Tropical Southwestern Pacific', 'Central Polynesia', 'Southeast Polynesia', 'Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'Northern New Zealand']","[0.0, 67.56317622855798, 105.91070232663688, 49.973241998937326, 36.42251213580339, 102.12144770262236]","[np.float64(9.979854163129326), np.float64(10.781443704119939), np.float64(28.27229873548177), np.float64(10.851723617101396), np.float64(7.684368862744502), 0.0]",17.8984,419.5809,AUCKLAND
syn_05874,2,Container,22708.0,7,"['SUVA', 'PAPEETE', 'NADI BAY', 'VUDA', 'MALAU', 'BOTANY', 'LYTTELTON']","['Fiji', 'French Polynesia', 'Fiji', 'Fiji', 'Fiji', 'Australia', 'New Zealand']","[-18.1339, -17.5374, -17.7162, -17.6861, -16.3591, -33.9682, -43.606]","[178.4235, -149.5753, 177.371, 177.3849, 179.3631, 151.2149, 172.7213]","['Tropical Southwestern Pacific', 'Southeast Polynesia', 'Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'East Central Australian Shelf', 'Southern New Zealand']","[0.0, 142.36963231530555, 353.590952084845, 41.941686555490676, 11.800277796149523, 197.01566749400482, 153.22032211657887]","[np.float64(20.421810640600047), 9.279500955313063, 16.26826186042705, 21.818727358103764, 16.075167773034927, 40.65505010261715, 0.0]",42.6857,1004.0352,LYTTELTON
syn_05875,2,Container,22968.0,5,"['SUVA', 'APIA', 'PAGO PAGO HARBOR', 'RAROTONGA', 'AUCKLAND']","['Fiji', 'Samoa', 'American Samoa', 'Cook Islands', 'New Zealand']","[-18.1339, -13.826, -14.2765, -21.2046, -36.8402]","[178.4235, -171.7622, -170.6854, -159.7843, 174.7721]","['Tropical Southwestern Pacific', 'Central Polynesia', 'Central Polynesia', 'Southeast Polynesia', 'Northern New Zealand']","[0.0, 74.52468478384054, 19.184622908343016, 52.34031870886123, 237.60527586366152]","[np.float64(25.072734238756258), np.float64(18.154114477241038), np.float64(16.630272226876464), np.float64(21.86930927314653), 0.0]",19.3909,440.3086,AUCKLAND
syn_05876,2,General Cargo,8378.0,7,"['SUVA', 'APIA', 'PAGO PAGO HARBOR', 'ALOFI', 'NEIAFU', ""NUKU'ALOFA"", 'AUCKLAND']","['Fiji', 'Samoa', 'American Samoa', 'Niue', 'Tonga', 'Tonga', 'New Zealand']","[-18.1339, -13.826, -14.2765, -19.0532, -18.6529, -21.1362, -36.8402]","[178.4235, -171.7622, -170.6854, -169.9217, -173.9852, -175.1806, 174.7721]","['Tropical Southwestern Pacific', 'Central Polynesia', 'Central Polynesia', 'Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'Northern New Zealand']","[0.0, 53.61338999601703, 10.554145539205672, 20.73680426842365, 53.89693762950854, 20.46825401115905, 99.68004146697243]","[np.float64(101.79558299342101), np.float64(44.928023869545854), np.float64(31.97383504809092), np.float64(35.895357796708204), np.float64(15.004180028207692), np.float64(13.661694709748161), 0.0]",20.9253,400.4127,AUCKLAND
syn_05877,2,General Cargo,8378.0,7,"['SUVA', 'APIA', 'PAGO PAGO HARBOR', 'RAROTONGA', 'AITUTAKI', ""NUKU'ALOFA"", 'AUCKLAND']","['Fiji', 'Samoa', 'American Samoa', 'Cook Islands', 'Cook Islands', 'Tonga', 'New Zealand']","[-18.1339, -13.826, -14.2765, -21.2046, -18.8505, -21.1362, -36.8402]","[178.4235, -171.7622, -170.6854, -159.7843, -159.8111, -175.1806, 174.7721]","['Tropical Southwestern Pacific', 'Central Polynesia', 'Central Polynesia', 'Southeast Polynesia', 'Southeast Polynesia', 'Tropical Southwestern Pacific', 'Northern New Zealand']","[0.0, 67.85545842938224, 18.846828212985205, 71.80107489035146, 6.405300646087569, 104.84449184119899, 90.70244736491517]","[np.float64(9.968773032347869), np.float64(16.67170119426388), np.float64(10.005574961871288), np.float64(53.512598459319065), np.float64(25.863748990447302), np.float64(8.462973095372076), 0.0]",20.2059,474.9722,AUCKLAND
syn_05878,2,General Cargo,20202.0,5,"['SUVA', 'APIA', 'RAROTONGA', 'AITUTAKI', 'AUCKLAND']","['Fiji', 'Samoa', 'Cook Islands', 'Cook Islands', 'New Zealand']","[-18.1339, -13.826, -21.2046, -18.8505, -36.8402]","[178.4235, -171.7622, -159.7843, -159.8111, 174.7721]","['Tropical Southwestern Pacific', 'Central Polynesia', 'Southeast Polynesia', 'Southeast Polynesia', 'Northern New Zealand']","[0.0, 69.30153722389295, 72.0725434677003, 7.47143177634254, 191.90480944137485]","[np.float64(8.842555775096663), np.float64(14.36225742038614), np.float64(34.127642429830146), np.float64(131.35067150058686), 0.0]",22.0597,520.5909,AUCKLAND
syn_05879,2,General Cargo,12927.0,5,"['LAUTOKA', 'SUVA', 'PAGO PAGO HARBOR', 'APIA', 'TAURANGA']","['Fiji', 'Fiji', 'American Samoa', 'Samoa', 'New Zealand']","[-17.6036, -18.1339, -14.2765, -13.826, -37.6444]","[177.4387, 178.4235, -170.6854, -171.7622, 176.1819]","['Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'Central Polynesia', 'Central Polynesia', 'Northern New Zealand']","[0.0, 11.44507815975548, 103.4122505017844, 16.30761931633345, 116.5177711425794]","[np.float64(23.25036937884321), np.float64(26.553625783914416), np.float64(9.739311750384603), np.float64(8.859660859656302), 0.0]",13.1702,292.8353,TAURANGA
syn_05880,2,Container,22314.0,5,"['SUVA', 'APIA', 'PAGO PAGO HARBOR', ""NUKU'ALOFA"", 'AUCKLAND']","['Fiji', 'Samoa', 'American Samoa', 'Tonga', 'New Zealand']","[-18.1339, -13.826, -14.2765, -21.1362, -36.8402]","[178.4235, -171.7622, -170.6854, -175.1806, 174.7721]","['Tropical Southwestern Pacific', 'Central Polynesia', 'Central Polynesia', 'Tropical Southwestern Pacific', 'Northern New Zealand']","[0.0, 58.40634138884057, 19.186231967129572, 34.235936620551634, 115.37168048279544]","[np.float64(6.053075264740314), np.float64(6.0659705137593685), np.float64(13.468950517100408), np.float64(9.893493087868839), 0.0]",10.9451,256.6286,AUCKLAND
syn_05881,2,General Cargo,5642.0,5,"['PAGO PAGO HARBOR', 'APIA', 'RAROTONGA', 'AITUTAKI', 'AUCKLAND']","['American Samoa', 'Samoa', 'Cook Islands', 'Cook Islands', 'New Zealand']","[-14.2765, -13.826, -21.2046, -18.8505, -36.8402]","[-170.6854, -171.7622, -159.7843, -159.8111, 174.7721]","['Central Polynesia', 'Central Polynesia', 'Southeast Polynesia', 'Southeast Polynesia', 'Northern New Zealand']","[0.0, 16.608714916709967, 120.5230066192511, 12.093098075843956, 273.82901108496196]","[np.float64(17.534236049105), np.float64(8.186810955302448), np.float64(32.4280860916378), np.float64(27.805670621648083), 0.0]",21.2087,491.4744,AUCKLAND
syn_05882,2,General Cargo,8378.0,5,"['SUVA', 'LAUTOKA', 'APIA', 'PAGO PAGO HARBOR', 'TAURANGA']","['Fiji', 'Fiji', 'Samoa', 'American Samoa', 'New Zealand']","[-18.1339, -17.6036, -13.826, -14.2765, -37.6444]","[178.4235, 177.4387, -171.7622, -170.6854, 176.1819]","['Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'Central Polynesia', 'Central Polynesia', 'Northern New Zealand']","[0.0, 12.190133009656334, 215.9764541195311, 18.740573086387947, 223.85613924036247]","[np.float64(15.440573325383555), np.float64(55.21419129236617), np.float64(17.342239718105436), np.float64(46.942115429855136), 0.0]",25.2376,590.2618,TAURANGA
syn_05883,2,Container,22968.0,7,"['SUVA', 'LAUTOKA', 'APIA', 'PAGO PAGO HARBOR', 'RAROTONGA', ""NUKU'ALOFA"", 'AUCKLAND']","['Fiji', 'Fiji', 'Samoa', 'American Samoa', 'Cook Islands', 'Tonga', 'New Zealand']","[-18.1339, -17.6036, -13.826, -14.2765, -21.2046, -21.1362, -36.8402]","[178.4235, 177.4387, -171.7622, -170.6854, -159.7843, -175.1806, 174.7721]","['Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'Central Polynesia', 'Central Polynesia', 'Southeast Polynesia', 'Tropical Southwestern Pacific', 'Northern New Zealand']","[0.0, 9.510130218491677, 59.80243284395671, 11.659592074053984, 56.33709385854583, 93.28333058875296, 123.82400695922261]","[np.float64(17.051997255102535), np.float64(41.423110059352894), np.float64(24.81007171821624), np.float64(15.2629909479529), np.float64(34.551802699811425), np.float64(33.46831016643653), 0.0]",21.7077,503.9329,AUCKLAND
syn_05884,2,General Cargo,20202.0,5,"['SUVA', 'LAUTOKA', 'PAGO PAGO HARBOR', 'APIA', 'TAURANGA']","['Fiji', 'Fiji', 'American Samoa', 'Samoa', 'New Zealand']","[-18.1339, -17.6036, -14.2765, -13.826, -37.6444]","[178.4235, 177.4387, -170.6854, -171.7622, 176.1819]","['Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'Central Polynesia', 'Central Polynesia', 'Northern New Zealand']","[0.0, 9.29491801132158, 176.78407811431762, 18.20491586734237, 242.93632332262095]","[np.float64(21.617331956015505), np.float64(24.105934797408175), np.float64(10.57269724217951), np.float64(11.494753711909663), 0.0]",21.4588,493.3936,TAURANGA
