voyage_id,cluster,vessel_type,DWT,n_ports,ports,port_territories,latitudes,longitudes,ecoprovinces,transits_hours,dwells_hours,total_span_days,delta_t_hours,nz_dest_port
syn_03683,1,RoRo,23786.0,5,"['CRIST_BAL', 'CARTAGENA', 'PHILADELPHIA', 'RODMAN', 'TAURANGA']","['Panama', 'Colombia', 'United States', 'Panama', 'New Zealand']","[9.3645, 10.405, 39.9024, 8.9633, -37.6444]","[-79.9313, -75.5367, -75.1278, -79.5692, 176.1819]","['Tropical Northwestern Atlantic', 'Tropical Northwestern Atlantic', 'Cold Temperate Northwest Atlantic', 'Tropical East Pacific', 'Northern New Zealand']","[0.0, 19.87989975111461, 120.32377166907776, 118.24687978255152, 382.1875248612388]","[np.float64(20.169277185387028), np.float64(10.481287983204671), np.float64(13.68338582584355), np.float64(22.54937953644252), 0.0]",29.4801,687.3521,TAURANGA
syn_03684,1,RoRo,21856.0,5,"['KINGSTON', 'PAPEETE', 'LAUTOKA', 'NOUMEA', 'TAURANGA']","['Jamaica', 'French Polynesia', 'Fiji', 'New Caledonia', 'New Zealand']","[17.9537, -17.5374, -17.6036, -22.2633, -37.6444]","[-76.7529, -149.5753, 177.4387, 166.4317, 176.1819]","['Tropical Northwestern Atlantic', 'Southeast Polynesia', 'Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'Northern New Zealand']","[0.0, 319.45683265382746, 112.97436001698513, 44.467571028688226, 68.6864353729273]","[np.float64(11.970617455088178), np.float64(51.02652198542886), 18.24976358279552, np.float64(11.157710486992302), 0.0]",26.5829,626.0192,TAURANGA
syn_03685,1,Container,41350.0,7,"['GROSSENSIEL', 'ZEEBRUGGE', 'MARCHWOOD', 'BALTIMORE', 'BLOUNT ISLAND', 'KINGSTON', 'TAURANGA']","['Germany', 'Belgium', 'United Kingdom', 'United States', 'United States', 'Jamaica', 'New Zealand']","[53.5781, 51.3158, 50.8849, 39.2398, 30.4063, 17.9537, -37.6444]","[8.552, 3.2252, -1.3968, -76.5304, -81.5461, -76.7529, 176.1819]","['Northern European Seas', 'Northern European Seas', 'Northern European Seas', 'Cold Temperate Northwest Atlantic', 'Warm Temperate Northwest Atlantic', 'Tropical Northwestern Atlantic', 'Northern New Zealand']","[0.0, 25.273085511877138, 21.06617895697696, 195.89247916668612, 54.58785577307732, 54.10981767586491, 635.20362370824]","[38.0513016154192, 62.41643442585811, np.float64(25.83747347166951), np.float64(34.85863328045578), 14.658639441329154, np.float64(12.407937767938735), 0.0]",48.9318,1136.3122,TAURANGA
syn_03686,1,RoRo,21423.0,5,"['VITORIA', 'VIT_RIA', 'SAN LORENZO', 'ZONA COMUN', 'LYTTELTON']","['Brazil', 'Brazil', 'Argentina', 'Argentina', 'New Zealand']","[-20.3762, -20.3247, -32.6556, -34.7177, -43.606]","[-40.2544, -40.3331, -60.7294, -57.8433, 172.7213]","['Tropical Southwestern Atlantic', 'Tropical Southwestern Atlantic', 'Warm Temperate Southwestern Atlantic', 'Warm Temperate Southwestern Atlantic', 'Southern New Zealand']","[0.0, 59.1145685603348, 114.8630858645981, 9.081320218671125, 350.28304060839315]","[37.40007974866167, 37.33974324921607, 47.84210272294487, 69.87853044191566, 0.0]",30.2418,688.4024,LYTTELTON
syn_03687,1,Container,51653.0,6,"['PAPEETE', 'NOUMEA', 'BRISBANE', 'BOTANY', 'MELBOURNE', 'TAURANGA']","['French Polynesia', 'New Caledonia', 'Australia', 'Australia', 'Australia', 'New Zealand']","[-17.5374, -22.2633, -27.3765, -33.9682, -37.844, -37.6444]","[-149.5753, 166.4317, 153.1665, 151.2149, 144.905, 176.1819]","['Southeast Polynesia', 'Tropical Southwestern Pacific', 'East Central Australian Shelf', 'East Central Australian Shelf', 'Southeast Australian Shelf', 'Northern New Zealand']","[0.0, 154.49411278574925, 47.10720526448355, 29.29692893371383, 47.976016783761345, 124.54357368747989]","[np.float64(123.60303856015395), np.float64(13.572963729147489), np.float64(109.78215177169048), np.float64(26.3150362829365), np.float64(24.944750569885688), 0.0]",29.2348,578.0327,TAURANGA
syn_03688,1,Container,51687.0,7,"['GROSSENSIEL', 'ANTWERPEN', 'MARCHWOOD', 'BALTIMORE', 'US SSI', 'CRIST_BAL', 'TAURANGA']","['Germany', 'Belgium', 'United Kingdom', 'United States', 'United States', 'Panama', 'New Zealand']","[53.5781, 51.2645, 50.8849, 39.2398, 31.1308, 9.3645, -37.6444]","[8.552, 4.2357, -1.3968, -76.5304, -81.5326, -79.9313, 176.1819]","['Northern European Seas', 'Northern European Seas', 'Northern European Seas', 'Cold Temperate Northwest Atlantic', 'Warm Temperate Northwest Atlantic', 'Tropical Northwestern Atlantic', 'Northern New Zealand']","[0.0, 23.38123563243849, 32.674308356129416, 263.8640341207458, 109.43165500338031, 142.78995976708535, 426.5272008418096]","[28.294714336244216, 34.93799485582446, np.float64(52.49996496557858), np.float64(129.1209501338138), 15.031938988954709, np.float64(8.463884603919674), 0.0]",52.7924,1238.7231,TAURANGA
syn_03689,1,RoRo,23786.0,6,"['RODMAN', 'BUENAVENTURA', 'CALLAO', 'PUERTO ANGAMOS', 'PUERTO SAN ANTONIO', 'TAURANGA']","['Panama', 'Colombia', 'Peru', 'Chile', 'Chile', 'New Zealand']","[8.9633, 3.8933, -12.0302, -23.0667, -33.5883, -37.6444]","[-79.5692, -77.0433, -77.1874, -70.3867, -71.6217, 176.1819]","['Tropical East Pacific', 'Tropical East Pacific', 'Warm Temperate Southeastern Pacific', 'Warm Temperate Southeastern Pacific', 'Warm Temperate Southeastern Pacific', 'Northern New Zealand']","[0.0, 41.971089621685685, 97.19834280120656, 67.46495887217031, 40.08267026071056, 334.74789505364123]","[np.float64(87.96220161936017), np.float64(37.33889549639513), np.float64(53.011821785320805), np.float64(37.60287595353545), np.float64(58.828977605932145), 0.0]",35.6754,768.2475,TAURANGA
syn_03690,1,RoRo,22088.0,6,"['ZEEBRUGGE', 'MARCHWOOD', 'BALTIMORE', 'BLOUNT ISLAND', 'KINGSTON', 'AUCKLAND']","['Belgium', 'United Kingdom', 'United States', 'United States', 'Jamaica', 'New Zealand']","[51.3158, 50.8849, 39.2398, 30.4063, 17.9537, -36.8402]","[3.2252, -1.3968, -76.5304, -81.5461, -76.7529, 174.7721]","['Northern European Seas', 'Northern European Seas', 'Cold Temperate Northwest Atlantic', 'Warm Temperate Northwest Atlantic', 'Tropical Northwestern Atlantic', 'Northern New Zealand']","[0.0, 23.5504675534591, 259.3271357285322, 52.24141055062853, 79.21797799941787, 545.6746114871738]","[36.878003378475604, np.float64(29.166387549218026), np.float64(125.5413991042426), 116.10660408068384, np.float64(31.35246333731798), 0.0]",54.1274,1262.1785,AUCKLAND
syn_03691,1,Container,51653.0,7,"['HOUSTON', 'CRIST_BAL', 'TABOGUILLA', 'PAPEETE', 'NOUMEA', 'BRISBANE', 'TAURANGA']","['United States', 'Panama', 'Panama', 'French Polynesia', 'New Caledonia', 'Australia', 'New Zealand']","[29.338, 9.3645, 8.8583, -17.5374, -22.2633, -27.3765, -37.6444]","[-94.5704, -79.9313, -79.515, -149.5753, 166.4317, 153.1665, 176.1819]","['Warm Temperate Northwest Atlantic', 'Tropical Northwestern Atlantic', 'Tropical East Pacific', 'Southeast Polynesia', 'Tropical Southwestern Pacific', 'East Central Australian Shelf', 'Northern New Zealand']","[0.0, 139.98494201998784, 6.099848909029182, 269.6777418637835, 138.88699194347225, 64.59369795951804, 82.43521837026871]","[77.95627998884925, np.float64(17.576022086921245), np.float64(11.070668370610438), np.float64(29.07627317121859), np.float64(28.34309305769264), np.float64(30.07550595822867), 0.0]",37.324,817.82,TAURANGA
syn_03692,1,Container,26974.0,5,"['KINGSTON', 'CRIST_BAL', 'TABOGUILLA', 'PAPEETE', 'AUCKLAND']","['Jamaica', 'Panama', 'Panama', 'French Polynesia', 'New Zealand']","[17.9537, 9.3645, 8.8583, -17.5374, -36.8402]","[-76.7529, -79.9313, -79.515, -149.5753, 174.7721]","['Tropical Northwestern Atlantic', 'Tropical Northwestern Atlantic', 'Tropical East Pacific', 'Southeast Polynesia', 'Northern New Zealand']","[0.0, 47.028110245654645, 6.099848909029182, 281.1884904149949, 301.5586068171708]","[np.float64(21.569628705602497), np.float64(21.133793380396813), np.float64(22.45979544536803), np.float64(12.347984185347492), 0.0]",29.7244,691.8166,AUCKLAND
syn_03693,1,Bulker,16949.0,6,"['KINGSTON', 'CRIST_BAL', 'TABOGUILLA', 'PAPEETE', 'NOUMEA', 'AUCKLAND']","['Jamaica', 'Panama', 'Panama', 'French Polynesia', 'New Caledonia', 'New Zealand']","[17.9537, 9.3645, 8.8583, -17.5374, -22.2633, -36.8402]","[-76.7529, -79.9313, -79.515, -149.5753, 166.4317, 174.7721]","['Tropical Northwestern Atlantic', 'Tropical Northwestern Atlantic', 'Tropical East Pacific', 'Southeast Polynesia', 'Tropical Southwestern Pacific', 'Northern New Zealand']","[0.0, 94.96467960894061, 5.445336378782354, 763.0811194750221, 205.17834221444238, 147.6099446071809]","[np.float64(15.459812442163154), np.float64(93.67336564911567), np.float64(71.01709832431983), np.float64(22.130639084717988), np.float64(14.904945353634231), 0.0]",59.7277,1418.0055,AUCKLAND
syn_03694,1,Container,53160.0,7,"['KINGSTON', 'TABOGUILLA', 'PAPEETE', 'NOUMEA', 'BRISBANE', 'BOTANY', 'TAURANGA']","['Jamaica', 'Panama', 'French Polynesia', 'New Caledonia', 'Australia', 'Australia', 'New Zealand']","[17.9537, 8.8583, -17.5374, -22.2633, -27.3765, -33.9682, -37.6444]","[-76.7529, -79.515, -149.5753, 166.4317, 153.1665, 151.2149, 176.1819]","['Tropical Northwestern Atlantic', 'Tropical East Pacific', 'Southeast Polynesia', 'Tropical Southwestern Pacific', 'East Central Australian Shelf', 'East Central Australian Shelf', 'Northern New Zealand']","[0.0, 48.376444301924415, 279.15470177379376, 179.94237511715428, 98.50168689936243, 48.48478714195145, 93.20308907195432]","[np.float64(19.464085131523003), np.float64(8.546112986873514), np.float64(9.016065248667077), np.float64(8.03627656477858), np.float64(34.10084048539648), np.float64(7.516613407598268), 0.0]",34.7643,814.879,TAURANGA
syn_03695,1,Container,53176.0,7,"['GROSSENSIEL', 'MARCHWOOD', 'BALTIMORE', 'BLOUNT ISLAND', 'CRIST_BAL', 'TABOGUILLA', 'AUCKLAND']","['Germany', 'United Kingdom', 'United States', 'United States', 'Panama', 'Panama', 'New Zealand']","[53.5781, 50.8849, 39.2398, 30.4063, 9.3645, 8.8583, -36.8402]","[8.552, -1.3968, -76.5304, -81.5461, -79.9313, -79.515, 174.7721]","['Northern European Seas', 'Northern European Seas', 'Cold Temperate Northwest Atlantic', 'Warm Temperate Northwest Atlantic', 'Tropical Northwestern Atlantic', 'Tropical East Pacific', 'Northern New Zealand']","[0.0, 27.45231986983284, 267.667850801577, 56.453625970535526, 93.40124671210171, 6.099848909029182, 654.0078480488878]","[22.328930708038953, np.float64(26.74265636632219), np.float64(87.68048090784183), 95.64822174266642, np.float64(7.833313092352485), np.float64(29.17716035402639), 0.0]",57.2706,1352.1646,AUCKLAND
syn_03696,1,Container,30156.0,6,"['KINGSTON', 'PAPEETE', 'NOUMEA', 'BRISBANE', 'BOTANY', 'TAURANGA']","['Jamaica', 'French Polynesia', 'New Caledonia', 'Australia', 'Australia', 'New Zealand']","[17.9537, -17.5374, -22.2633, -27.3765, -33.9682, -37.6444]","[-76.7529, -149.5753, 166.4317, 153.1665, 151.2149, 176.1819]","['Tropical Northwestern Atlantic', 'Southeast Polynesia', 'Tropical Southwestern Pacific', 'East Central Australian Shelf', 'East Central Australian Shelf', 'Northern New Zealand']","[0.0, 327.7611500275513, 147.08501699469642, 41.011109734281284, 48.947475538715274, 106.13974629860117]","[np.float64(9.506688859381834), np.float64(27.226545867757597), np.float64(6.9158392102643065), np.float64(56.64077022623376), np.float64(20.884019992108247), 0.0]",33.0049,782.6117,TAURANGA
syn_03697,1,Container,53139.0,6,"['COLON', 'RODMAN', 'TABOGUILLA', 'BUENAVENTURA', 'CALLAO', 'AUCKLAND']","['Panama', 'Panama', 'Panama', 'Colombia', 'Peru', 'New Zealand']","[9.452, 8.9633, 8.8583, 3.8933, -12.0302, -36.8402]","[-79.83, -79.5692, -79.515, -77.0433, -77.1874, 174.7721]","['Tropical Northwestern Atlantic', 'Tropical East Pacific', 'Tropical East Pacific', 'Tropical East Pacific', 'Warm Temperate Southeastern Pacific', 'Northern New Zealand']","[0.0, 1.6818842332256594, 1.7563849328551515, 17.655196338948105, 72.91655426172797, 560.7067448013958]","[np.float64(11.271600475118735), np.float64(11.534494494983099), np.float64(10.18089533804063), np.float64(33.526668419781615), np.float64(8.547352157005498), 0.0]",30.4074,718.5062,AUCKLAND
syn_03698,1,RoRo,23786.0,5,"['KINGSTON', 'PAPEETE', 'NOUMEA', 'BRISBANE', 'TAURANGA']","['Jamaica', 'French Polynesia', 'New Caledonia', 'Australia', 'New Zealand']","[17.9537, -17.5374, -22.2633, -27.3765, -37.6444]","[-76.7529, -149.5753, 166.4317, 153.1665, 176.1819]","['Tropical Northwestern Atlantic', 'Southeast Polynesia', 'Tropical Southwestern Pacific', 'East Central Australian Shelf', 'Northern New Zealand']","[0.0, 310.4860376841576, 309.94129871715154, 54.04084979710674, 151.33509582635796]","[np.float64(61.96611391813342), np.float64(18.260352058843015), np.float64(26.591750931896094), np.float64(18.408021663736907), 0.0]",39.6262,889.0634,TAURANGA
syn_03699,1,Container,35036.0,7,"['KINGSTON', 'CRIST_BAL', 'PAPEETE', 'NOUMEA', 'BRISBANE', 'BOTANY', 'AUCKLAND']","['Jamaica', 'Panama', 'French Polynesia', 'New Caledonia', 'Australia', 'Australia', 'New Zealand']","[17.9537, 9.3645, -17.5374, -22.2633, -27.3765, -33.9682, -36.8402]","[-76.7529, -79.9313, -149.5753, 166.4317, 153.1665, 151.2149, 174.7721]","['Tropical Northwestern Atlantic', 'Tropical Northwestern Atlantic', 'Southeast Polynesia', 'Tropical Southwestern Pacific', 'East Central Australian Shelf', 'East Central Australian Shelf', 'Northern New Zealand']","[0.0, 41.02266227677508, 306.2369729695656, 140.23220166328915, 79.0372412853601, 30.245427308390315, 126.1787915040631]","[np.float64(50.47796557585022), np.float64(10.085453212163879), np.float64(13.474246125505141), np.float64(6.28656830943087), np.float64(7.605991273133012), np.float64(41.067227365654915), 0.0]",35.4979,801.4728,AUCKLAND
syn_03700,1,Container,35036.0,7,"['CRIST_BAL', 'TABOGUILLA', 'PAPEETE', 'NOUMEA', 'BRISBANE', 'BOTANY', 'TAURANGA']","['Panama', 'Panama', 'French Polynesia', 'New Caledonia', 'Australia', 'Australia', 'New Zealand']","[9.3645, 8.8583, -17.5374, -22.2633, -27.3765, -33.9682, -37.6444]","[-79.9313, -79.515, -149.5753, 166.4317, 153.1665, 151.2149, 176.1819]","['Tropical Northwestern Atlantic', 'Tropical East Pacific', 'Southeast Polynesia', 'Tropical Southwestern Pacific', 'East Central Australian Shelf', 'East Central Australian Shelf', 'Northern New Zealand']","[0.0, 6.099848909029182, 284.16474708307544, 160.95998984003415, 54.06291040862277, 40.20514079514668, 151.0497058032225]","[np.float64(30.622358049110044), np.float64(68.20411961770638), np.float64(15.725081945973226), np.float64(20.161985645130027), np.float64(12.59864057019071), np.float64(18.272524358751706), 0.0]",35.922,831.5047,TAURANGA
syn_03701,1,Container,26974.0,7,"['ANTWERPEN', 'GIOIA TAURO', 'SAID', 'SUEZ', 'JEDDAH', 'MELBOURNE', 'AUCKLAND']","['Belgium', 'Italy', 'Egypt', 'Egypt', 'Saudi Arabia', 'Australia', 'New Zealand']","[51.2645, 38.4717, 31.3567, 29.7237, 21.4583, -37.844, -36.8402]","[4.2357, 15.9133, 32.3117, 32.5806, 39.16, 144.905, 174.7721]","['Northern European Seas', 'Mediterranean Sea', 'Mediterranean Sea', 'Red Sea and Gulf of Aden', 'Red Sea and Gulf of Aden', 'Southeast Australian Shelf', 'Northern New Zealand']","[0.0, 304.1512701450238, 54.169595814121806, 8.491845073986301, 75.09356765520728, 447.94167162584, 171.3927632329723]","[62.87668374917407, 11.294079575869235, 15.41059967751178, 31.03320854974258, 28.753462517802248, np.float64(9.466316583228707), 0.0]",50.8365,1157.1984,AUCKLAND
syn_03702,1,Container,26868.0,7,"['BUSAN NEW', 'RODMAN', 'BUENAVENTURA', 'CALLAO', 'PUERTO ANGAMOS', 'PUERTO SAN ANTONIO', 'TAURANGA']","['South Korea', 'Panama', 'Colombia', 'Peru', 'Chile', 'Chile', 'New Zealand']","[35.0773, 8.9633, 3.8933, -12.0302, -23.0667, -33.5883, -37.6444]","[128.8035, -79.5692, -77.0433, -77.1874, -70.3867, -71.6217, 176.1819]","['Warm Temperate Northwest Pacific', 'Tropical East Pacific', 'Tropical East Pacific', 'Warm Temperate Southeastern Pacific', 'Warm Temperate Southeastern Pacific', 'Warm Temperate Southeastern Pacific', 'Northern New Zealand']","[0.0, 469.1127288803121, 26.618949190724862, 74.88631377627375, 61.78095194912796, 42.745245527975364, 297.4190188827244]","[7.142400468680355, np.float64(41.31638098168144), np.float64(8.001482963269238), np.float64(55.30042628512428), np.float64(21.452352680562896), np.float64(36.252554971132284), 0.0]",47.5845,1134.8864,TAURANGA
syn_03703,1,Container,41028.0,7,"['CRIST_BAL', 'TABOGUILLA', 'PAPEETE', 'NOUMEA', 'BOTANY', 'MELBOURNE', 'AUCKLAND']","['Panama', 'Panama', 'French Polynesia', 'New Caledonia', 'Australia', 'Australia', 'New Zealand']","[9.3645, 8.8583, -17.5374, -22.2633, -33.9682, -37.844, -36.8402]","[-79.9313, -79.515, -149.5753, 166.4317, 151.2149, 144.905, 174.7721]","['Tropical Northwestern Atlantic', 'Tropical East Pacific', 'Southeast Polynesia', 'Tropical Southwestern Pacific', 'East Central Australian Shelf', 'Southeast Australian Shelf', 'Northern New Zealand']","[0.0, 6.099848909029182, 257.12362990725757, 145.7789707373912, 136.2367577286738, 41.465487817996255, 155.38533693216155]","[np.float64(23.290971442273577), np.float64(13.230448879488936), np.float64(32.5879985591858), np.float64(21.96768725346296), np.float64(26.28619544611648), np.float64(44.68562613788363), 0.0]",37.6725,880.848,AUCKLAND
syn_03704,1,Container,30156.0,7,"['NEWARK', 'BALTIMORE', 'SAVANNAH', 'CRIST_BAL', 'COLON', 'TABOGUILLA', 'AUCKLAND']","['United States', 'United States', 'United States', 'Panama', 'Panama', 'Panama', 'New Zealand']","[40.6699, 39.2398, 32.0868, 9.3645, 9.452, 8.8583, -36.8402]","[-74.1412, -76.5304, -81.0983, -79.9313, -79.83, -79.515, 174.7721]","['Cold Temperate Northwest Atlantic', 'Cold Temperate Northwest Atlantic', 'Warm Temperate Northwest Atlantic', 'Tropical Northwestern Atlantic', 'Tropical Northwestern Atlantic', 'Tropical East Pacific', 'Northern New Zealand']","[0.0, 59.916709775900195, 57.3714515212445, 84.73732786404206, 37.97480394484542, 2.5074897878827698, 552.3389627780323]","[12.315212874716927, np.float64(46.75936279133214), np.float64(71.89243245383317), np.float64(27.095031368915993), np.float64(49.1490257975578), np.float64(16.003854463357435), 0.0]",42.4192,1005.7465,AUCKLAND
syn_03705,1,Container,8252.0,6,"['CARTAGENA', 'PHILADELPHIA', 'CHARLESTON', 'CRIST_BAL', 'RODMAN', 'TAURANGA']","['Colombia', 'United States', 'United States', 'Panama', 'Panama', 'New Zealand']","[10.405, 39.9024, 32.8359, 9.3645, 8.9633, -37.6444]","[-75.5367, -75.1278, -79.891, -79.9313, -79.5692, 176.1819]","['Tropical Northwestern Atlantic', 'Cold Temperate Northwest Atlantic', 'Warm Temperate Northwest Atlantic', 'Tropical Northwestern Atlantic', 'Tropical East Pacific', 'Northern New Zealand']","[0.0, 120.3626291451503, 50.89092623554876, 129.57367587340167, 4.0013972263185495, 467.29143350852155]","[np.float64(9.07949276693207), np.float64(10.550973308929443), np.float64(23.40772767760806), np.float64(42.27800150829244), np.float64(43.13049232240781), 0.0]",37.5236,891.4873,TAURANGA
syn_03706,1,RoRo,18160.0,7,"['NEWARK', 'BALTIMORE', 'SAVANNAH', 'CRIST_BAL', 'COLON', 'GATUN', 'AUCKLAND']","['United States', 'United States', 'United States', 'Panama', 'Panama', 'Panama', 'New Zealand']","[40.6699, 39.2398, 32.0868, 9.3645, 9.452, 9.2166, -36.8402]","[-74.1412, -76.5304, -81.0983, -79.9313, -79.83, -79.9294, 174.7721]","['Cold Temperate Northwest Atlantic', 'Cold Temperate Northwest Atlantic', 'Warm Temperate Northwest Atlantic', 'Tropical Northwestern Atlantic', 'Tropical Northwestern Atlantic', 'Tropical Northwestern Atlantic', 'Northern New Zealand']","[0.0, 24.805843868597716, 61.273613124244015, 110.118412593598, 26.824434027166827, 52.36258904954824, 443.01037651236675]","[122.83619198482829, np.float64(105.26040528296423), np.float64(19.660044925407842), np.float64(14.3283072367509), np.float64(69.92126725737447), np.float64(9.031514060698846), 0.0]",44.143,936.5968,AUCKLAND
syn_03707,1,Container,117627.0,7,"['FAWLEY', 'MARCHWOOD', 'BALTIMORE', 'BLOUNT ISLAND', 'CRIST_BAL', 'TABOGUILLA', 'TAURANGA']","['United Kingdom', 'United Kingdom', 'United States', 'United States', 'Panama', 'Panama', 'New Zealand']","[50.6189, 50.8849, 39.2398, 30.4063, 9.3645, 8.8583, -37.6444]","[-1.0949, -1.3968, -76.5304, -81.5461, -79.9313, -79.515, 176.1819]","['Northern European Seas', 'Northern European Seas', 'Cold Temperate Northwest Atlantic', 'Warm Temperate Northwest Atlantic', 'Tropical Northwestern Atlantic', 'Tropical East Pacific', 'Northern New Zealand']","[0.0, 1.5148015609661953, 398.60993211810063, 45.74507493326664, 99.24056707482816, 6.099848909029182, 427.27981671374215]","[8.607116985047966, np.float64(34.45131183003297), np.float64(51.210960357901484), 38.781924516743324, np.float64(32.768182088839566), np.float64(66.44521291368851), 0.0]",50.4481,1202.1476,TAURANGA
syn_03708,1,RoRo,19227.0,6,"['RODMAN', 'BUENAVENTURA', 'CALLAO', 'PUERTO ANGAMOS', 'PUERTO SAN ANTONIO', 'TAURANGA']","['Panama', 'Colombia', 'Peru', 'Chile', 'Chile', 'New Zealand']","[8.9633, 3.8933, -12.0302, -23.0667, -33.5883, -37.6444]","[-79.5692, -77.0433, -77.1874, -70.3867, -71.6217, 176.1819]","['Tropical East Pacific', 'Tropical East Pacific', 'Warm Temperate Southeastern Pacific', 'Warm Temperate Southeastern Pacific', 'Warm Temperate Southeastern Pacific', 'Northern New Zealand']","[0.0, 21.855715317030217, 94.626895341772, 118.09925247191235, 79.2550207680853, 316.70020701453103]","[np.float64(7.883403946353775), np.float64(15.125045316504506), np.float64(53.96564169261966), np.float64(9.59976065661088), np.float64(14.40388754069785), 0.0]",30.4798,723.6314,TAURANGA
syn_03709,1,Container,63352.0,6,"['RODMAN', 'BUENAVENTURA', 'CALLAO', 'PUERTO ANGAMOS', 'PUERTO SAN ANTONIO', 'TAURANGA']","['Panama', 'Colombia', 'Peru', 'Chile', 'Chile', 'New Zealand']","[8.9633, 3.8933, -12.0302, -23.0667, -33.5883, -37.6444]","[-79.5692, -77.0433, -77.1874, -70.3867, -71.6217, 176.1819]","['Tropical East Pacific', 'Tropical East Pacific', 'Warm Temperate Southeastern Pacific', 'Warm Temperate Southeastern Pacific', 'Warm Temperate Southeastern Pacific', 'Northern New Zealand']","[0.0, 23.53652808118519, 74.06967591335334, 53.35149515760351, 39.099666728501646, 311.9113128347755]","[np.float64(23.925307703838417), np.float64(32.31372241107437), np.float64(45.65737504093134), np.float64(20.63626730851568), np.float64(42.018959557765704), 0.0]",27.7717,642.595,TAURANGA
syn_03710,1,Container,53093.0,7,"['SAVANNAH', 'KINGSTON', 'PAPEETE', 'NOUMEA', 'BRISBANE', 'BOTANY', 'AUCKLAND']","['United States', 'Jamaica', 'French Polynesia', 'New Caledonia', 'Australia', 'Australia', 'New Zealand']","[32.0868, 17.9537, -17.5374, -22.2633, -27.3765, -33.9682, -36.8402]","[-81.0983, -76.7529, -149.5753, 166.4317, 153.1665, 151.2149, 174.7721]","['Warm Temperate Northwest Atlantic', 'Tropical Northwestern Atlantic', 'Southeast Polynesia', 'Tropical Southwestern Pacific', 'East Central Australian Shelf', 'East Central Australian Shelf', 'Northern New Zealand']","[0.0, 68.59329540341409, 342.4837106056117, 142.53925952148677, 74.85873509999051, 50.06857304558104, 82.44450122670402]","[np.float64(9.73999428121203), np.float64(20.10216155205534), np.float64(27.757176160142297), np.float64(15.1944573075712), np.float64(30.60493045352658), np.float64(18.281229009353996), 0.0]",36.7778,872.928,AUCKLAND
syn_03711,1,Container,53142.0,7,"['NEWARK', 'SAVANNAH', 'KINGSTON', 'CRIST_BAL', 'TABOGUILLA', 'RODMAN', 'TAURANGA']","['United States', 'United States', 'Jamaica', 'Panama', 'Panama', 'Panama', 'New Zealand']","[40.6699, 32.0868, 17.9537, 9.3645, 8.8583, 8.9633, -37.6444]","[-74.1412, -81.0983, -76.7529, -79.9313, -79.515, -79.5692, 176.1819]","['Cold Temperate Northwest Atlantic', 'Warm Temperate Northwest Atlantic', 'Tropical Northwestern Atlantic', 'Tropical Northwestern Atlantic', 'Tropical East Pacific', 'Tropical East Pacific', 'Northern New Zealand']","[0.0, 63.8505113830871, 78.96746903019672, 62.13909880013822, 6.099848909029182, 1.368333574336632, 425.01168026477336]","[43.223458314470086, np.float64(32.33394586995062), np.float64(31.53946825440643), np.float64(16.976568347926225), np.float64(16.517224397951153), np.float64(13.746986075573162), 0.0]",32.9906,748.5511,TAURANGA
syn_03712,1,Container,41350.0,7,"['CRIST_BAL', 'TABOGUILLA', 'PAPEETE', 'NOUMEA', 'BRISBANE', 'BOTANY', 'AUCKLAND']","['Panama', 'Panama', 'French Polynesia', 'New Caledonia', 'Australia', 'Australia', 'New Zealand']","[9.3645, 8.8583, -17.5374, -22.2633, -27.3765, -33.9682, -36.8402]","[-79.9313, -79.515, -149.5753, 166.4317, 153.1665, 151.2149, 174.7721]","['Tropical Northwestern Atlantic', 'Tropical East Pacific', 'Southeast Polynesia', 'Tropical Southwestern Pacific', 'East Central Australian Shelf', 'East Central Australian Shelf', 'Northern New Zealand']","[0.0, 6.099848909029182, 263.48622953347024, 149.1223300799385, 66.48514084454469, 46.660036806884925, 93.81504394620691]","[np.float64(14.77008445274357), np.float64(16.144799944736945), np.float64(7.1736637352328785), np.float64(9.224401975675017), np.float64(76.40442652883185), np.float64(41.54384692416971), 0.0]",32.9554,776.1598,AUCKLAND
syn_03713,1,Reefer,10713.0,7,"['MARCHWOOD', 'BALTIMORE', 'SAVANNAH', 'CARTAGENA', 'CRIST_BAL', 'GATUN', 'AUCKLAND']","['United Kingdom', 'United States', 'United States', 'Colombia', 'Panama', 'Panama', 'New Zealand']","[50.8849, 39.2398, 32.0868, 10.405, 9.3645, 9.2166, -36.8402]","[-1.3968, -76.5304, -81.0983, -75.5367, -79.9313, -79.9294, 174.7721]","['Northern European Seas', 'Cold Temperate Northwest Atlantic', 'Warm Temperate Northwest Atlantic', 'Tropical Northwestern Atlantic', 'Tropical Northwestern Atlantic', 'Tropical Northwestern Atlantic', 'Northern New Zealand']","[0.0, 244.30295270877357, 73.81732707641197, 118.56412329557158, 17.220712071393564, 28.538656839569423, 554.4251285095169]","[np.float64(31.56763042066903), np.float64(59.75266249678413), np.float64(8.87650352297391), np.float64(36.47378873587409), np.float64(12.346873110497093), np.float64(25.9909677448742), 0.0]",50.4949,1180.3097,AUCKLAND
