voyage_id,cluster,vessel_type,DWT,n_ports,ports,port_territories,latitudes,longitudes,ecoprovinces,transits_hours,dwells_hours,total_span_days,delta_t_hours,nz_dest_port
syn_07170,4,Bulker,38860.0,6,"['MAJISTAN', 'CHENGXI', 'NINGBO', 'BRISBANE', 'NEWCASTLE', 'NAPIER']","['China', 'China', 'China', 'Australia', 'Australia', 'New Zealand']","[29.7672, 32.0841, 29.8918, -27.3765, -32.9182, -39.4759]","[122.0034, 119.93, 122.0394, 153.1665, 151.7701, 176.9184]","['Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'East Central Australian Shelf', 'East Central Australian Shelf', 'Southern New Zealand']","[0.0, 32.75334136989098, 24.496097678157177, 514.276681224959, 34.44633633980193, 140.2964370881271]","[28.34345534348306, np.float64(11.97570567903536), 117.99732893409416, np.float64(33.949031854210396), np.float64(126.94299270355083), 0.0]",44.3949,1037.134,NAPIER
syn_07171,4,Bulker,37629.0,5,"['MUMBAI', 'MUNDRA', 'SINGAPORE', 'NEWCASTLE', 'TAURANGA']","['India', 'India', 'Singapore', 'Australia', 'New Zealand']","[18.9372, 22.7476, 1.2427, -32.9182, -37.6444]","[72.8537, 69.7067, 103.8733, 151.7701, 176.1819]","['West and South Indian Shelf', 'West and South Indian Shelf', 'Sunda Shelf', 'East Central Australian Shelf', 'Northern New Zealand']","[0.0, 26.582124192913923, 373.77323387183503, 302.1525722823625, 241.4793143968845]","[28.08517113562926, 37.62193247524594, np.float64(43.215488381291586), np.float64(75.98422763610043), 0.0]",47.0373,1100.8089,TAURANGA
syn_07172,4,Bulker,38859.0,6,"['ZHOUSHAN', 'KANDA, FUKUOKA', 'KANDA', 'HONG KONG', 'HÃ¡Âº LONG', 'AUCKLAND']","['China', 'Japan', 'Japan', 'China', 'Viet Nam', 'New Zealand']","[30.1646, 33.7636, 33.7763, 22.0717, 20.8759, -36.8402]","[122.2733, 131.2559, 131.0079, 114.4267, 107.07, 174.7721]","['Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'South China Sea', 'South China Sea', 'Northern New Zealand']","[0.0, 93.72783850614336, 2.154305288013127, 176.53953697408346, 36.46764571600953, 688.4604020510646]","[np.float64(6.325264610927509), np.float64(52.295125625532414), np.float64(41.58406545211897), np.float64(18.165317885172858), 64.63152910758578, 0.0]",49.1813,1174.0258,AUCKLAND
syn_07173,4,Bulker,32537.0,7,"['KEELUNG', 'SHANGHAI', 'NINGBO', 'SHENZHEN', 'HONG KONG', 'BRISBANE', 'TAURANGA']","['Taiwan', 'China', 'China', 'China', 'China', 'Australia', 'New Zealand']","[25.1478, 31.0717, 29.8918, 22.5687, 22.0717, -27.3765, -37.6444]","[121.7519, 122.6783, 122.0394, 114.2574, 114.4267, 153.1665, 176.1819]","['Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'South China Sea', 'South China Sea', 'East Central Australian Shelf', 'Northern New Zealand']","[0.0, 36.45211796882575, 9.987695343365774, 71.85233002491647, 4.9325880829470785, 392.7582967930237, 116.20335844516052]","[131.7839744156592, np.float64(65.50329743454469), 99.05827865373837, 110.7309587690843, np.float64(18.25245088062746), np.float64(9.220891745969947), 0.0]",44.4473,934.9523,TAURANGA
syn_07174,4,Bulker,38894.0,6,"['MARMARIS', 'SAID', 'JEDDAH', 'DJIBOUTI', 'SINGAPORE', 'TAURANGA']","['Turkey', 'Egypt', 'Saudi Arabia', 'Djibouti', 'Singapore', 'New Zealand']","[36.8483, 31.3567, 21.4583, 11.6759, 1.2427, -37.6444]","[28.2783, 32.3117, 39.16, 43.1409, 103.8733, 176.1819]","['Mediterranean Sea', 'Mediterranean Sea', 'Red Sea and Gulf of Aden', 'Red Sea and Gulf of Aden', 'Sunda Shelf', 'Northern New Zealand']","[0.0, 55.38320350297633, 65.16262677247076, 128.4972093156433, 304.2365956017547, 510.05000615368346]","[17.1096109088904, 16.729037428642485, 113.18840391422812, 28.9583063868103, np.float64(47.812819591019014), 0.0]",53.6303,1270.0182,TAURANGA
syn_07175,4,RoRo,36005.0,5,"['SINGAPORE', 'PHU MY', 'HAI PHONG', 'TANJUNG PELEPAS', 'TAURANGA']","['Singapore', 'Viet Nam', 'Viet Nam', 'Malaysia', 'New Zealand']","[1.2427, 10.5684, 20.8002, 1.3355, -37.6444]","[103.8733, 107.0201, 106.9089, 103.5553, 176.1819]","['Sunda Shelf', 'Sunda Shelf', 'South China Sea', 'Sunda Shelf', 'Northern New Zealand']","[0.0, 36.24296065370442, 89.54660286097729, 173.55887381486514, 529.8284033049276]","[np.float64(6.9976372341229185), 9.49657093286517, 40.3905307041059, np.float64(11.130221723684972), 0.0]",37.383,890.1942,TAURANGA
syn_07176,4,Bulker,32414.0,5,"['INCHEON', 'LANSHAN', 'CHENGXI', 'YIZHENG', 'NELSON']","['South Korea', 'China', 'China', 'China', 'New Zealand']","[37.4956, 35.1191, 32.0841, 32.1867, -41.2611]","[126.6101, 119.4167, 119.93, 119.2833, 173.2733]","['Cold Temperate Northwest Pacific', 'Cold Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Southern New Zealand']","[0.0, 36.952627440446484, 15.443837871702673, 67.03921886812269, 621.8930983364148]","[70.43294120775771, np.float64(115.12345621732146), np.float64(7.095229938424204), 36.998045813237404, 0.0]",40.4574,900.5455,NELSON
syn_07177,4,Bulker,38872.0,5,"['PRONY BAY', 'VAVOUTO', 'KAOHSIUNG', 'YOKOHAMA', 'WELLINGTON']","['New Caledonia', 'New Caledonia', 'Taiwan', 'Japan', 'New Zealand']","[-22.3524, -21.0033, 22.5712, 35.4763, -41.2746]","[166.8904, 164.6667, 120.3042, 139.6511, 174.7887]","['Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'South Kuroshio', 'Warm Temperate Northwest Pacific', 'Southern New Zealand']","[0.0, 26.75792272128088, 528.5975801555938, 129.4884338031336, 416.5338572548955]","[33.270252243909596, 9.775019996738616, np.float64(108.74993087000182), np.float64(24.02520647492657), 0.0]",53.2166,1243.928,WELLINGTON
syn_07178,4,Tanker,36681.0,5,"['GAMCHEON', 'KISARAZU', 'MELBOURNE', 'THEVENARD', 'TAURANGA']","['South Korea', 'Japan', 'Australia', 'Australia', 'New Zealand']","[35.0605, 35.3717, -37.844, -32.1493, -37.6444]","[128.9967, 139.8887, 144.905, 133.6409, 176.1819]","['Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Southeast Australian Shelf', 'Southwest Australian Shelf', 'Northern New Zealand']","[0.0, 54.960712226987546, 788.1964382280001, 136.46598062667195, 251.61744232676446]","[np.float64(9.53120001463888), 28.051041650324112, np.float64(64.83535483538537), np.float64(87.1518497437762), 0.0]",59.2004,1411.2788,TAURANGA
syn_07179,4,Bulker,37694.0,5,"['SHANGHAI', 'SUZHOU', 'QINGDAO', 'ONSAN', 'TAURANGA']","['China', 'China', 'China', 'South Korea', 'New Zealand']","[31.0717, 31.6936, 36.0082, 35.5182, -37.6444]","[122.6783, 121.145, 120.206, 129.3932, 176.1819]","['Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Cold Temperate Northwest Pacific', 'Cold Temperate Northwest Pacific', 'Northern New Zealand']","[0.0, 13.921011217020814, 31.062049058606142, 62.15312936887218, 680.1603828410382]","[np.float64(17.368602354220958), np.float64(58.71865399067242), np.float64(55.50876588027617), np.float64(18.585188151596338), 0.0]",39.0616,920.1092,TAURANGA
syn_07180,4,Tanker,49999.0,5,"['SHARJAH', 'JUBAIL', 'AL JUBAYL', 'SINGAPORE', 'TAURANGA']","['United Arab Emirates', 'Saudi Arabia', 'Saudi Arabia', 'Singapore', 'New Zealand']","[25.3699, 27.1372, 27.0767, 1.2427, -37.6444]","[55.3818, 49.7874, 49.6767, 103.8733, 176.1819]","['Somali/Arabian', 'Somali/Arabian', 'Somali/Arabian', 'Sunda Shelf', 'Northern New Zealand']","[0.0, 61.4855101540203, 36.89844644591105, 345.99042474636457, 627.8381241117376]","[94.77341781810799, 15.328340661075286, 18.287270960175533, np.float64(11.615152449160137), 0.0]",50.509,1117.4433,TAURANGA
syn_07181,4,Tanker,49999.0,5,"['DAESAN', 'INCHEON', 'LANSHAN', 'YOKKAICHI', 'NEW PLYMOUTH']","['South Korea', 'South Korea', 'China', 'Japan', 'New Zealand']","[37.0566, 37.4956, 35.1191, 35.0483, -39.0577]","[126.168, 126.6101, 119.4167, 136.8533, 174.0346]","['Cold Temperate Northwest Pacific', 'Cold Temperate Northwest Pacific', 'Cold Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Southern New Zealand']","[0.0, 59.81721704397215, 37.950635723595006, 82.68999197163234, 603.1712125302089]","[64.33868330595777, 18.054431068190414, np.float64(22.828443557956557), np.float64(41.49671952506315), 0.0]",38.7645,866.0087,NEW PLYMOUTH
syn_07182,4,Container,30813.0,6,"['DARWIN', 'EVANS LANDING', 'GOVE', 'YOKKAICHI', 'YOSU', 'NAPIER']","['Australia', 'Australia', 'Australia', 'Japan', 'South Korea', 'New Zealand']","[-12.4905, -12.665, -12.2067, 35.0483, 34.7645, -39.4759]","[130.8806, 141.8467, 136.6692, 136.8533, 127.7773, 176.9184]","['Sahul Shelf', 'Sahul Shelf', 'Sahul Shelf', 'Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Southern New Zealand']","[0.0, 56.88417409205849, 38.23841246307277, 247.2793879085212, 77.57307276900306, 394.3416027912948]","[33.66085449843464, 10.54122272171312, 44.21214522218201, np.float64(71.9528188795295), np.float64(31.504383403179112), 0.0]",41.9245,972.5272,NAPIER
syn_07183,4,General Cargo,29840.0,6,"['SINGAPORE', 'CHENGXI', 'YANGZHOU', 'CHENGXI', 'VISSAI', 'PORT CHALMERS']","['Singapore', 'China', 'China', 'China', 'Viet Nam', 'New Zealand']","[1.2427, 32.0841, 32.3206, 32.0841, 18.8577, -45.8742]","[103.8733, 119.93, 119.7304, 119.93, 105.7333, 170.5221]","['Sunda Shelf', 'Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'South China Sea', 'Southern New Zealand']","[0.0, 354.8990558947703, 42.73326941253745, 47.1431716344364, 154.72664174612015, 609.1819258267076]","[np.float64(49.09929718708163), np.float64(16.275066415160417), np.float64(118.66948886040812), np.float64(6.668738239051128), 12.755590819378483, 0.0]",58.8397,1363.0529,PORT CHALMERS
syn_07184,4,Container,11793.0,5,"['LANSHAN', 'KASHIMA', 'MELBOURNE', 'THEVENARD', 'TAURANGA']","['China', 'Japan', 'Australia', 'Australia', 'New Zealand']","[35.1191, 35.8821, -37.844, -32.1493, -37.6444]","[119.4167, 140.6888, 144.905, 133.6409, 176.1819]","['Cold Temperate Northwest Pacific', 'Cold Temperate Northwest Pacific', 'Southeast Australian Shelf', 'Southwest Australian Shelf', 'Northern New Zealand']","[0.0, 138.51509001595764, 380.07367743880263, 90.57647371091329, 135.88226646191492]","[np.float64(20.282086648829814), 8.621215519478898, np.float64(18.039181744459608), np.float64(50.51420316867733), 0.0]",35.1043,822.2221,TAURANGA
syn_07185,4,Bulker,34439.0,5,"['WEST SACRAMENTO', 'SAN FRANCISCO', 'WESTHAVEN COVE', 'HOQUIAM', 'AUCKLAND']","['United States', 'United States', 'United States', 'United States', 'New Zealand']","[38.5633, 37.7318, 46.922, 46.964, -36.8402]","[-121.5483, -122.3469, -124.1127, -123.8532, 174.7721]","['Cold Temperate Northeast Pacific', 'Cold Temperate Northeast Pacific', 'Cold Temperate Northeast Pacific', 'Cold Temperate Northeast Pacific', 'Northern New Zealand']","[0.0, 43.52779117025479, 51.517768113471725, 22.910611647990585, 843.3361785219637]","[18.229524445926884, 131.93389868792755, 122.1728573856552, 16.246878614298325, 0.0]",52.0781,1231.646,AUCKLAND
syn_07186,4,Bulker,29671.0,7,"['SAMALAJU', 'KLANG', 'SINGAPORE', 'NEWCASTLE', 'HOBART', 'MELBOURNE', 'NEW PLYMOUTH']","['Malaysia', 'Malaysia', 'Singapore', 'Australia', 'Australia', 'Australia', 'New Zealand']","[3.5709, 2.9224, 1.2427, -32.9182, -42.8304, -37.844, -39.0577]","[113.3196, 101.2873, 103.8733, 151.7701, 147.3195, 144.905, 174.0346]","['Sunda Shelf', 'Sunda Shelf', 'Sunda Shelf', 'East Central Australian Shelf', 'Southeast Australian Shelf', 'Southeast Australian Shelf', 'Southern New Zealand']","[0.0, 91.67998672229758, 27.933764774747647, 522.317465800707, 61.25054248228909, 37.61265147274457, 165.21903545359433]","[8.927822152548169, np.float64(85.61034368038518), np.float64(20.7137408212048), np.float64(76.04484220643447), 27.170051691108565, np.float64(30.23268580933824), 0.0]",48.113,1145.7851,NEW PLYMOUTH
syn_07187,4,Bulker,34391.0,6,"['LANSHAN', 'KAOHSIUNG', 'BRISBANE', 'KEMBLA', 'MELBOURNE', 'PORT CHALMERS']","['China', 'Taiwan', 'Australia', 'Australia', 'Australia', 'New Zealand']","[35.1191, 22.5712, -27.3765, -34.4537, -37.844, -45.8742]","[119.4167, 120.3042, 153.1665, 150.8864, 144.905, 170.5221]","['Cold Temperate Northwest Pacific', 'South Kuroshio', 'East Central Australian Shelf', 'East Central Australian Shelf', 'Southeast Australian Shelf', 'Southern New Zealand']","[0.0, 99.27701379652282, 699.2474514285836, 56.1934279375321, 44.080223314461435, 120.14230755300805]","[np.float64(118.02112695687593), np.float64(26.70007592523561), np.float64(135.04322390676617), np.float64(45.5232822430861), np.float64(90.07706076218983), 0.0]",59.7627,1316.2841,PORT CHALMERS
syn_07188,4,Container,30721.0,5,"['SUZHOU', 'ZHOUSHAN', 'GLADSTONE', 'NEWCASTLE', 'NEW PLYMOUTH']","['China', 'China', 'Australia', 'Australia', 'New Zealand']","[31.6936, 30.1646, -23.8351, -32.9182, -39.0577]","[121.145, 122.2733, 151.2712, 151.7701, 174.0346]","['Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Northeast Australian Shelf', 'East Central Australian Shelf', 'Southern New Zealand']","[0.0, 20.383247429477688, 397.2531941286544, 45.56629720820028, 86.11042332091424]","[np.float64(96.71734438682029), np.float64(97.80664534094548), np.float64(66.74010447041154), np.float64(114.52849744822254), 0.0]",38.5461,828.3884,NEW PLYMOUTH
syn_07189,4,Bulker,38114.0,6,"['SHANGHAI', 'CHENGXI', 'SINGAPORE', 'NEW PRIOK', 'BRISBANE', 'TAURANGA']","['China', 'China', 'Singapore', 'Indonesia', 'Australia', 'New Zealand']","[31.0717, 32.0841, 1.2427, -6.0976, -27.3765, -37.6444]","[122.6783, 119.93, 103.8733, 106.884, 153.1665, 176.1819]","['Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Sunda Shelf', 'Java Transitional', 'East Central Australian Shelf', 'Northern New Zealand']","[0.0, 11.975223526181153, 207.5407699782952, 37.16961362950618, 301.71501867064893, 132.45764318101695]","[np.float64(39.986982474330325), np.float64(20.39962420481544), np.float64(12.513283031588657), np.float64(39.09765726527873), np.float64(50.57827756115131), 0.0]",35.5598,813.4471,TAURANGA
syn_07190,4,Bulker,63479.0,5,"['PORTLAND', 'QINZHOU', 'SINGAPORE', 'KWINANA', 'GISBORNE']","['Australia', 'China', 'Singapore', 'Australia', 'New Zealand']","[-38.32, 21.6919, 1.2427, -32.0435, -38.6751]","[141.7092, 108.6341, 103.8733, 115.6652, 178.0221]","['Southeast Australian Shelf', 'South China Sea', 'Sunda Shelf', 'Southwest Australian Shelf', 'Northern New Zealand']","[0.0, 518.4894883158685, 110.59032313956726, 211.4386520637078, 277.35330105344394]","[np.float64(98.38838919181401), 86.23291370590361, np.float64(14.403528867513716), np.float64(61.69112845009785), 0.0]",57.4412,1280.1993,GISBORNE
syn_07191,4,Bulker,61192.0,6,"['GUANGZHOU', 'SHANGHAI', 'ZHOUSHAN', 'GUANGZHOU', 'KAOHSIUNG', 'AUCKLAND']","['China', 'China', 'China', 'China', 'Taiwan', 'New Zealand']","[22.4968, 31.0717, 30.1646, 22.4968, 22.5712, -36.8402]","[113.8628, 122.6783, 122.2733, 113.8628, 120.3042, 174.7721]","['South China Sea', 'Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'South China Sea', 'South Kuroshio', 'Northern New Zealand']","[0.0, 59.494217995912194, 9.65757900538342, 74.50775151290999, 48.663152100986935, 900.2308608681528]","[np.float64(61.55171176658009), np.float64(73.62729008962062), np.float64(15.643547151509592), np.float64(38.265492897986206), np.float64(16.616546486820656), 0.0]",54.0941,1236.7064,AUCKLAND
syn_07192,4,Bulker,31871.0,5,"['LANSHAN', 'KANDA, FUKUOKA', 'KANDA', 'BRISBANE', 'LYTTELTON']","['China', 'Japan', 'Japan', 'Australia', 'New Zealand']","[35.1191, 33.7636, 33.7763, -27.3765, -43.606]","[119.4167, 131.2559, 131.0079, 153.1665, 172.7213]","['Cold Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'East Central Australian Shelf', 'Southern New Zealand']","[0.0, 50.717126182563604, 1.331643222966468, 444.16461112365704, 303.13165628820246]","[np.float64(80.45337148232238), np.float64(19.702844724831817), np.float64(31.547059664630908), np.float64(35.414967076393545), 0.0]",40.2693,886.0099,LYTTELTON
syn_07193,4,Bulker,34393.0,5,"['KLANG', 'NEW PRIOK', 'BINTULU', 'DESA LALANG', 'TIMARU']","['Malaysia', 'Indonesia', 'Malaysia', 'Indonesia', 'New Zealand']","[2.9224, -6.0976, 3.2624, 3.3726, -44.3931]","[101.2873, 106.884, 113.0676, 99.4695, 171.258]","['Sunda Shelf', 'Java Transitional', 'Sunda Shelf', 'Sunda Shelf', 'Southern New Zealand']","[0.0, 48.532302310732035, 81.13814754937148, 54.4747903897784, 503.24801511183745]","[np.float64(90.76826191938643), np.float64(51.44780217047807), 16.936750354770464, 27.702021621873484, 0.0]",36.427,783.4798,TIMARU
syn_07194,4,Bulker,31702.0,5,"['SHANGHAI', 'YANGZHOU', 'CHENGXI', 'SUZHOU', 'GISBORNE']","['China', 'China', 'China', 'China', 'New Zealand']","[31.0717, 32.3206, 32.0841, 31.6936, -38.6751]","[122.6783, 119.7304, 119.93, 121.145, 178.0221]","['Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Northern New Zealand']","[0.0, 18.619298995332077, 68.34398139214406, 43.656244767824646, 926.5303008755798]","[np.float64(21.5763835378499), np.float64(45.124820898865615), np.float64(6.195599931277011), np.float64(36.924911756362434), 0.0]",48.6238,1145.3952,GISBORNE
syn_07195,4,Bulker,28324.0,5,"['HONG KONG', 'ZHANJIANG', 'SRIRACHA', 'KLANG', 'AUCKLAND']","['China', 'China', 'Thailand', 'Malaysia', 'New Zealand']","[22.0717, 21.2923, 13.139, 2.9224, -36.8402]","[114.4267, 110.4165, 100.8723, 101.2873, 174.7721]","['South China Sea', 'South China Sea', 'Sunda Shelf', 'Sunda Shelf', 'Northern New Zealand']","[0.0, 31.576079589106513, 176.24591861203035, 174.95638018436205, 575.7166715436252]","[np.float64(86.42996082623583), 94.662759974939, np.float64(37.08924371107116), np.float64(27.077613864020137), 0.0]",50.1564,1117.3247,AUCKLAND
syn_07196,4,Bulker,37520.0,6,"['GUNSAN', 'KUNSAN', 'INCHEON', 'QINGDAO', 'ONSAN', 'TAURANGA']","['South Korea', 'South Korea', 'South Korea', 'China', 'South Korea', 'New Zealand']","[35.9372, 35.9767, 37.4956, 36.0082, 35.5182, -37.6444]","[126.4405, 126.59, 126.6101, 120.206, 129.3932, 176.1819]","['Cold Temperate Northwest Pacific', 'Cold Temperate Northwest Pacific', 'Cold Temperate Northwest Pacific', 'Cold Temperate Northwest Pacific', 'Cold Temperate Northwest Pacific', 'Northern New Zealand']","[0.0, 38.91644341029622, 13.84061067447457, 29.04745781269121, 38.38742761624292, 437.70156747568205]","[33.47443577957985, 20.46568339366161, 130.6668877027913, np.float64(23.685714652904316), np.float64(15.42121953508447), 0.0]",32.567,748.133,TAURANGA
syn_07197,4,Bulker,37786.0,5,"['TAICHUNG', 'BALI', 'HONG KONG', 'BRISBANE', 'AUCKLAND']","['Taiwan', 'Taiwan', 'China', 'Australia', 'New Zealand']","[24.253, 25.16, 22.0717, -27.3765, -36.8402]","[120.4349, 121.395, 114.4267, 153.1665, 174.7721]","['South China Sea', 'Warm Temperate Northwest Pacific', 'South China Sea', 'East Central Australian Shelf', 'Northern New Zealand']","[0.0, 6.519502857247501, 57.751845840744956, 314.03401067162247, 102.69162849978913]","[135.85886050781386, 130.87882566276787, np.float64(15.834626602906187), np.float64(77.30919873241557), 0.0]",35.0366,705.0196,AUCKLAND
syn_07198,4,Reefer,12354.0,5,"['MINA SALMAN', 'JUBAIL', 'AL JUBAYL', 'SINGAPORE', 'TIMARU']","['Bahrain', 'Saudi Arabia', 'Saudi Arabia', 'Singapore', 'New Zealand']","[26.1553, 27.1372, 27.0767, 1.2427, -44.3931]","[50.676, 49.7874, 49.6767, 103.8733, 171.258]","['Somali/Arabian', 'Somali/Arabian', 'Somali/Arabian', 'Sunda Shelf', 'Southern New Zealand']","[0.0, 13.85213572294681, 40.09075839073101, 246.98201340550403, 397.7428086254976]","[110.25498683693381, 6.7912462157151, 61.89220970963541, np.float64(97.15122638937625), 0.0]",40.6149,864.5024,TIMARU
syn_07199,4,Container,23261.0,5,"['ZHUHAI', 'GUANGZHOU', 'HULUDAO', 'YOSU', 'TAURANGA']","['China', 'China', 'China', 'South Korea', 'New Zealand']","[22.0581, 22.4968, 40.7042, 34.7645, -37.6444]","[113.873, 113.8628, 120.9688, 127.7773, 176.1819]","['South China Sea', 'South China Sea', 'Cold Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Northern New Zealand']","[0.0, 2.3105658847853245, 204.90193048213607, 52.58077556946013, 440.3518903217478]","[9.306716036020342, np.float64(16.46824121100169), 62.01943089253899, np.float64(53.01536439520507), 0.0]",35.0398,831.6482,TAURANGA
syn_07200,4,RoRo,55868.0,5,"['NIIHAMA', 'SAGANOSEKI', 'TOWNSVILLE', 'KEMBLA', 'TAURANGA']","['Japan', 'Japan', 'Australia', 'Australia', 'New Zealand']","[34.0017, 33.2646, -19.0942, -34.4537, -37.6444]","[133.3079, 131.8572, 146.9491, 150.8864, 176.1819]","['Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Northeast Australian Shelf', 'East Central Australian Shelf', 'Northern New Zealand']","[0.0, 5.887277690504661, 258.63511512689485, 79.64642161069898, 120.63407023668965]","[27.32666348115913, 58.92858091407329, np.float64(29.516394823709806), np.float64(55.972021672939604), 0.0]",26.5228,609.2199,TAURANGA
syn_07201,4,Bulker,37732.0,7,"['HONG KONG', 'ZHOUSHAN', 'SHANGHAI', 'GUISHAN', 'HONG KONG', 'BRISBANE', 'AUCKLAND']","['China', 'China', 'China', 'China', 'China', 'Australia', 'New Zealand']","[22.0717, 30.1646, 31.0717, 22.121, 22.0717, -27.3765, -36.8402]","[114.4267, 122.2733, 122.6783, 113.7823, 114.4267, 153.1665, 174.7721]","['South China Sea', 'Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'South China Sea', 'South China Sea', 'East Central Australian Shelf', 'Northern New Zealand']","[0.0, 54.66419812006351, 4.442073647620015, 100.5403568915917, 6.441047012619381, 420.1741564027222, 257.35942373001905]","[np.float64(15.331274029698863), np.float64(27.396599824760457), np.float64(24.216937944984732), 29.79714688523088, np.float64(16.03625352450643), np.float64(123.95210263429155), 0.0]",45.0146,1065.0203,AUCKLAND
syn_07202,4,General Cargo,10500.0,5,"['INCHEON', 'SHANGHAI', 'SUZHOU', 'SURABAYA', 'TAURANGA']","['South Korea', 'China', 'China', 'Indonesia', 'New Zealand']","[37.4956, 31.0717, 31.6936, -6.8484, -37.6444]","[126.6101, 122.6783, 121.145, 112.7851, 176.1819]","['Cold Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Sunda Shelf', 'Northern New Zealand']","[0.0, 75.8764856788843, 14.146909885510883, 264.8645676480467, 513.9202296563511]","[21.877979819871893, np.float64(10.38956098067923), np.float64(22.051289709141653), 14.498566613046012, 0.0]",39.0677,915.7476,TAURANGA
syn_07203,4,Bulker,32503.0,5,"['SHANGHAI', 'BRISBANE', 'KEMBLA', 'MELBOURNE', 'AUCKLAND']","['China', 'Australia', 'Australia', 'Australia', 'New Zealand']","[31.0717, -27.3765, -34.4537, -37.844, -36.8402]","[122.6783, 153.1665, 150.8864, 144.905, 174.7721]","['Warm Temperate Northwest Pacific', 'East Central Australian Shelf', 'East Central Australian Shelf', 'Southeast Australian Shelf', 'Northern New Zealand']","[0.0, 316.27002644350245, 54.64333681159206, 57.77821499947219, 322.7011809819645]","[np.float64(48.91372784565452), np.float64(58.55930488781104), np.float64(134.6984104871195), np.float64(121.65029647034729), 0.0]",46.4673,1066.3008,AUCKLAND
syn_07204,4,Tanker,49812.0,7,"['SHANGHAI', 'SUZHOU', 'SHANGHAI', 'NANTONG', 'MELBOURNE', 'GEELONG', 'NELSON']","['China', 'China', 'China', 'China', 'Australia', 'Australia', 'New Zealand']","[31.0717, 31.6936, 31.0717, 32.1607, -37.844, -38.096, -41.2611]","[122.6783, 121.145, 122.6783, 121.5467, 144.905, 144.3819, 173.2733]","['Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Cold Temperate Northwest Pacific', 'Southeast Australian Shelf', 'Southeast Australian Shelf', 'Southern New Zealand']","[0.0, 13.753257146100852, 15.186878393035323, 29.89809566186251, 911.0949224337155, 44.05663498443286, 146.5057759295044]","[np.float64(77.92508482886082), np.float64(32.438133561018944), np.float64(58.857503679747566), 40.474844799150134, np.float64(21.758915237626177), np.float64(39.5127457886501), 0.0]",59.6443,1353.5377,NELSON
syn_07205,4,Bulker,85267.0,6,"['INCHEON', 'KAOHSIUNG', 'TOWNSVILLE', 'BRISBANE', 'NEWCASTLE', 'NAPIER']","['South Korea', 'Taiwan', 'Australia', 'Australia', 'Australia', 'New Zealand']","[37.4956, 22.5712, -19.0942, -27.3765, -32.9182, -39.4759]","[126.6101, 120.3042, 146.9491, 153.1665, 151.7701, 176.9184]","['Cold Temperate Northwest Pacific', 'South Kuroshio', 'Northeast Australian Shelf', 'East Central Australian Shelf', 'East Central Australian Shelf', 'Southern New Zealand']","[0.0, 79.14068994631266, 446.19138536141133, 67.07478334546927, 62.565499807533996, 186.56102571883426]","[34.74145031224199, np.float64(128.86524055366758), np.float64(35.71723607021483), np.float64(36.49409031059712), np.float64(21.806544447554884), 0.0]",45.7982,1064.4165,NAPIER
syn_07206,4,RoRo,9491.0,5,"['SAMALAJU', 'SINGAPORE', 'SRIRACHA', 'PELABUHAN SANDAKAN', 'TAURANGA']","['Malaysia', 'Singapore', 'Thailand', 'Malaysia', 'New Zealand']","[3.5709, 1.2427, 13.139, 5.8081, -37.6444]","[113.3196, 103.8733, 100.8723, 118.0825, 176.1819]","['Sunda Shelf', 'Sunda Shelf', 'Sunda Shelf', 'Western Coral Triangle', 'Northern New Zealand']","[0.0, 66.79490487904212, 92.62609306398691, 102.62202604047683, 251.2181805965232]","[55.43864288022081, np.float64(88.26107582388774), np.float64(24.774221852606544), 12.572341614238303, 0.0]",28.9295,638.8688,TAURANGA
