voyage_id,cluster,vessel_type,DWT,n_ports,ports,port_territories,latitudes,longitudes,ecoprovinces,transits_hours,dwells_hours,total_span_days,delta_t_hours,nz_dest_port
syn_00890,0,Container,30813.0,7,"['HONG KONG', 'KEELUNG', 'SHANGHAI', 'ZHOUSHAN', 'GUANGZHOU', 'ZHUHAI', 'AUCKLAND']","['China', 'Taiwan', 'China', 'China', 'China', 'China', 'New Zealand']","[22.0717, 25.1478, 31.0717, 30.1646, 22.4968, 22.0581, -36.8402]","[114.4267, 121.7519, 122.6783, 122.2733, 113.8628, 113.873, 174.7721]","['South China Sea', 'Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'South China Sea', 'South China Sea', 'Northern New Zealand']","[0.0, 43.360058104555996, 54.184118377256226, 13.002261632279541, 83.40299944974547, 2.818542726915092, 661.4296696752234]","[np.float64(11.562493432483443), np.float64(30.740638454475924), np.float64(15.978666084401418), np.float64(42.56223113913662), np.float64(16.766282751663695), 46.00795215298834, 0.0]",42.5757,1010.2534,AUCKLAND
syn_00891,0,RoRo,19110.0,7,"['DALIAN', 'QINGDAO', 'SHANGHAI', 'ZHOUSHAN', 'GUANGZHOU', 'KAOHSIUNG', 'AUCKLAND']","['China', 'China', 'China', 'China', 'China', 'Taiwan', 'New Zealand']","[39.0333, 36.0082, 31.0717, 30.1646, 22.4968, 22.5712, -36.8402]","[121.8433, 120.206, 122.6783, 122.2733, 113.8628, 120.3042, 174.7721]","['Cold Temperate Northwest Pacific', 'Cold Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'South China Sea', 'South Kuroshio', 'Northern New Zealand']","[0.0, 21.739435467764, 41.36545934860901, 5.421396839898534, 73.74971402403229, 34.21604805343163, 549.3292223187246]","[48.990226295549725, np.float64(64.819312716448), np.float64(90.31713726513428), np.float64(27.396986808294066), np.float64(16.940592748062205), np.float64(9.783084854391113), 0.0]",41.0029,935.0784,AUCKLAND
syn_00892,0,Container,52532.0,5,"['OSAKA', 'YOKKAICHI', 'YOKOHAMA', 'SUVA', 'AUCKLAND']","['Japan', 'Japan', 'Japan', 'Fiji', 'New Zealand']","[34.5877, 35.0483, 35.4763, -18.1339, -36.8402]","[135.45, 136.8533, 139.6511, 178.4235, 174.7721]","['Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Tropical Southwestern Pacific', 'Northern New Zealand']","[0.0, 24.82859639126476, 13.73247255870757, 395.14768022110695, 86.02569513575271]","[np.float64(35.38147602879618), np.float64(21.251906229523424), np.float64(15.364187410738788), np.float64(47.685717483483266), 0.0]",26.6424,604.0363,AUCKLAND
syn_00893,0,Container,30814.0,7,"['KISARAZU', 'HIROSHIMA', 'OSAKA', 'KISARAZU', 'YOKOHAMA', 'SUVA', 'AUCKLAND']","['Japan', 'Japan', 'Japan', 'Japan', 'Japan', 'Fiji', 'New Zealand']","[35.3717, 34.3267, 34.5877, 35.3717, 35.4763, -18.1339, -36.8402]","[139.8887, 132.466, 135.45, 139.8887, 139.6511, 178.4235, 174.7721]","['Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Tropical Southwestern Pacific', 'Northern New Zealand']","[0.0, 35.179257300483975, 9.116829524723382, 69.25690981095636, 9.968640108705541, 515.2761503611024, 89.14251855090978]","[np.float64(12.218843430698044), 28.346122026457575, np.float64(6.8174105277351496), np.float64(27.843803357465454), np.float64(28.763594649534667), np.float64(28.510065529767584), 0.0]",35.8517,848.2213,AUCKLAND
syn_00894,0,Tanker,19946.0,6,"['SINGAPORE', 'FREMANTLE', 'ADELAIDE', 'MELBOURNE', 'KEMBLA', 'AUCKLAND']","['Singapore', 'Australia', 'Australia', 'Australia', 'Australia', 'New Zealand']","[1.2427, -32.051, -34.8169, -37.844, -34.4537, -36.8402]","[103.8733, 115.7393, 138.2816, 144.905, 150.8864, 174.7721]","['Sunda Shelf', 'Southwest Australian Shelf', 'Southwest Australian Shelf', 'Southeast Australian Shelf', 'East Central Australian Shelf', 'Northern New Zealand']","[0.0, 329.0191985444587, 108.44042960062424, 30.294191891950646, 57.20466518014646, 107.34394586087376]","[np.float64(94.36852693215252), np.float64(11.848038967013345), np.float64(10.493460429856052), np.float64(59.213381489688075), np.float64(94.51494238295552), 0.0]",37.6142,808.3723,AUCKLAND
syn_00895,0,Tanker,49916.0,5,"['BABAK', 'OSAKA', 'FUKUOKA', 'DAVAO', 'AUCKLAND']","['Philippines', 'Japan', 'Japan', 'Philippines', 'New Zealand']","[7.2065, 34.5877, 33.6217, 7.074, -36.8402]","[125.6529, 135.45, 130.405, 125.6393, 174.7721]","['Western Coral Triangle', 'Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Western Coral Triangle', 'Northern New Zealand']","[0.0, 206.3628054717887, 35.06626596681893, 146.31618316770638, 498.53410498231113]","[35.69153349449637, np.float64(8.395170976210366), 23.492003728937068, 22.662803210744748, 0.0]",40.6884,940.8293,AUCKLAND
syn_00896,0,Container,30852.0,7,"['YOKOHAMA', 'OSAKA', 'BUSAN NEW', 'SHANGHAI', 'SHENZHEN', 'HONG KONG', 'AUCKLAND']","['Japan', 'Japan', 'South Korea', 'China', 'China', 'China', 'New Zealand']","[35.4763, 34.5877, 35.0773, 31.0717, 22.5687, 22.0717, -36.8402]","[139.6511, 135.45, 128.8035, 122.6783, 114.2574, 114.4267, 174.7721]","['Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'South China Sea', 'South China Sea', 'Northern New Zealand']","[0.0, 28.336739776036598, 47.25935153084206, 65.45220177225225, 64.30735530577648, 4.047401620360901, 812.1830289956016]","[np.float64(20.38292643221677), np.float64(133.34353562032018), np.float64(30.705716803894834), np.float64(14.563252025126394), np.float64(12.952493179119623), np.float64(27.309289150740675), 0.0]",52.5351,1240.4604,AUCKLAND
syn_00897,0,RoRo,20581.0,7,"['MOKPO', 'ONSAN', 'OSAKA', 'YOKKAICHI', 'YOKOHAMA', 'SUVA', 'AUCKLAND']","['South Korea', 'South Korea', 'Japan', 'Japan', 'Japan', 'Fiji', 'New Zealand']","[34.76, 35.5182, 34.5877, 35.0483, 35.4763, -18.1339, -36.8402]","[126.35, 129.3932, 135.45, 136.8533, 139.6511, 178.4235, 174.7721]","['Cold Temperate Northwest Pacific', 'Cold Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Tropical Southwestern Pacific', 'Northern New Zealand']","[0.0, 25.515258970665137, 40.81165641074299, 16.093540270735893, 13.893266199998378, 259.32546538288807, 73.9685761223021]","[12.472627007798984, np.float64(16.922188357586577), np.float64(22.004256248914174), np.float64(66.59530014684968), np.float64(7.559420014109093), np.float64(12.070658323129809), 0.0]",23.6347,554.7596,AUCKLAND
syn_00898,0,Container,50278.0,7,"['LAEM CHABANG', 'SINGAPORE', 'ADELAIDE', 'MELBOURNE', 'KEMBLA', 'BRISBANE', 'AUCKLAND']","['Thailand', 'Singapore', 'Australia', 'Australia', 'Australia', 'Australia', 'New Zealand']","[13.0535, 1.2427, -34.8169, -37.844, -34.4537, -27.3765, -36.8402]","[100.8951, 103.8733, 138.2816, 144.905, 150.8864, 153.1665, 174.7721]","['Sunda Shelf', 'Sunda Shelf', 'Southwest Australian Shelf', 'Southeast Australian Shelf', 'East Central Australian Shelf', 'East Central Australian Shelf', 'Northern New Zealand']","[0.0, 55.37565034765956, 346.895666352259, 29.81460806271393, 51.63802468407192, 30.863532892547198, 188.9014625421366]","[np.float64(9.764434701320118), np.float64(20.772137416260946), np.float64(34.94153607582578), np.float64(19.24426858999569), np.float64(27.206030200202935), np.float64(13.192631718127304), 0.0]",34.5254,818.8455,AUCKLAND
syn_00899,0,Container,21202.0,7,"['SINGAPORE', 'LAEM CHABANG', 'SINGAPORE', 'FREMANTLE', 'ADELAIDE', 'BRISBANE', 'AUCKLAND']","['Singapore', 'Thailand', 'Singapore', 'Australia', 'Australia', 'Australia', 'New Zealand']","[1.2427, 13.0535, 1.2427, -32.051, -34.8169, -27.3765, -36.8402]","[103.8733, 100.8951, 103.8733, 115.7393, 138.2816, 153.1665, 174.7721]","['Sunda Shelf', 'Sunda Shelf', 'Sunda Shelf', 'Southwest Australian Shelf', 'Southwest Australian Shelf', 'East Central Australian Shelf', 'Northern New Zealand']","[0.0, 53.460675885299665, 75.20846778859705, 170.27265920872884, 179.28237818107195, 180.43391976477915, 257.3550848872138]","[np.float64(21.51933812084073), np.float64(10.318888505914668), np.float64(13.927019171677541), np.float64(29.636837415313234), np.float64(28.686525420223997), np.float64(51.919894562948585), 0.0]",44.6676,1050.5024,AUCKLAND
syn_00900,0,Tanker,22292.0,7,"['HONG KONG', 'OSAKA', 'YOKKAICHI', 'YOKOHAMA', 'SINGAPORE', 'GLADSTONE', 'TAURANGA']","['China', 'Japan', 'Japan', 'Japan', 'Singapore', 'Australia', 'New Zealand']","[22.0717, 34.5877, 35.0483, 35.4763, 1.2427, -23.8351, -37.6444]","[114.4267, 135.45, 136.8533, 139.6511, 103.8733, 151.2712, 176.1819]","['South China Sea', 'Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Sunda Shelf', 'Northeast Australian Shelf', 'Northern New Zealand']","[0.0, 103.03127630852089, 20.190028925913758, 11.560192842624007, 466.75680307468093, 401.9394848128387, 144.85315448305298]","[np.float64(47.355863587296895), np.float64(50.9509866936055), np.float64(21.03008488481811), np.float64(49.80345744742153), np.float64(35.084752442624996), 69.48895581345354, 0.0]",59.2519,1374.6892,TAURANGA
syn_00901,0,Container,30813.0,5,"['PYEONGTAEK', 'ONSAN', 'OSAKA', 'YOKKAICHI', 'AUCKLAND']","['South Korea', 'South Korea', 'Japan', 'Japan', 'New Zealand']","[36.9805, 35.5182, 34.5877, 35.0483, -36.8402]","[126.8245, 129.3932, 135.45, 136.8533, 174.7721]","['Cold Temperate Northwest Pacific', 'Cold Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Northern New Zealand']","[0.0, 28.28744518020164, 40.849377775436935, 31.703785234326492, 468.3467850619252]","[np.float64(11.239370031269901), np.float64(16.019499226311545), np.float64(50.487116970060654), np.float64(15.398205738217234), 0.0]",27.5971,651.0922,AUCKLAND
syn_00902,0,RoRo,16837.0,7,"['MOKPO', 'ONSAN', 'SHANGHAI', 'OSAKA', 'YOKKAICHI', 'YOKOHAMA', 'AUCKLAND']","['South Korea', 'South Korea', 'China', 'Japan', 'Japan', 'Japan', 'New Zealand']","[34.76, 35.5182, 31.0717, 34.5877, 35.0483, 35.4763, -36.8402]","[126.35, 129.3932, 122.6783, 135.45, 136.8533, 139.6511, 174.7721]","['Cold Temperate Northwest Pacific', 'Cold Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Northern New Zealand']","[0.0, 20.06017161654527, 29.672384638813494, 51.43427780456591, 19.23404657691639, 17.07644142944429, 290.83183619847955]","[59.79369321293138, np.float64(45.24045333845533), np.float64(13.89910092056933), np.float64(43.66032320551533), np.float64(25.759299879495863), np.float64(6.8140187631946265), 0.0]",25.9782,563.6824,AUCKLAND
syn_00903,0,RoRo,18918.0,7,"['OSAKA', 'BUSAN NEW', 'SHANGHAI', 'SHENZHEN', 'HONG KONG', 'BRISBANE', 'AUCKLAND']","['Japan', 'South Korea', 'China', 'China', 'China', 'Australia', 'New Zealand']","[34.5877, 35.0773, 31.0717, 22.5687, 22.0717, -27.3765, -36.8402]","[135.45, 128.8035, 122.6783, 114.2574, 114.4267, 153.1665, 174.7721]","['Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'South China Sea', 'South China Sea', 'East Central Australian Shelf', 'Northern New Zealand']","[0.0, 29.921715266877577, 28.233506766955344, 73.5594208435447, 4.610096745270827, 223.25435794477022, 120.26123866622764]","[np.float64(15.225212816367684), np.float64(41.264106775354286), np.float64(45.77776001449279), np.float64(22.436829275230735), np.float64(29.988667103876566), np.float64(45.1123259157421), 0.0]",28.3186,664.42,AUCKLAND
syn_00904,0,Container,30813.0,7,"['YOKKAICHI', 'YOKOHAMA', 'KISARAZU', 'MIKAWA', 'YOKKAICHI', 'OSAKA', 'AUCKLAND']","['Japan', 'Japan', 'Japan', 'Japan', 'Japan', 'Japan', 'New Zealand']","[35.0483, 35.4763, 35.3717, 34.7333, 35.0483, 34.5877, -36.8402]","[136.8533, 139.6511, 139.8887, 137.3133, 136.8533, 135.45, 174.7721]","['Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Northern New Zealand']","[0.0, 7.746149780927905, 5.285673696830954, 17.19485679630596, 40.04365403494624, 18.59291327495819, 583.0990707848142]","[np.float64(18.141827544027095), np.float64(14.28212417868791), np.float64(25.91580685532139), np.float64(12.93508225398346), np.float64(32.43531915161173), np.float64(34.49392969982243), 0.0]",33.7569,792.0246,AUCKLAND
syn_00905,0,Container,40278.0,7,"['SRIRACHA', 'GUANGZHOU', 'HONG KONG', 'ZHOUSHAN', 'QINGDAO', 'SHANGHAI', 'AUCKLAND']","['Thailand', 'China', 'China', 'China', 'China', 'China', 'New Zealand']","[13.139, 22.4968, 22.0717, 30.1646, 36.0082, 31.0717, -36.8402]","[100.8723, 113.8628, 114.4267, 122.2733, 120.206, 122.6783, 174.7721]","['Sunda Shelf', 'South China Sea', 'South China Sea', 'Warm Temperate Northwest Pacific', 'Cold Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Northern New Zealand']","[0.0, 141.6653992130691, 6.057037144944089, 48.59615211181526, 50.640097590558256, 38.56847126632585, 335.42805802146523]","[np.float64(10.559808427192747), np.float64(10.16435510002516), np.float64(27.2304792757367), np.float64(29.617195723394993), np.float64(12.539067970913095), np.float64(9.958053372422235), 0.0]",30.0427,710.4644,AUCKLAND
syn_00906,0,Container,5923.0,7,"['SINGAPORE', 'TANJUNG PELEPAS', 'NEW PRIOK', 'BRISBANE', 'BOTANY', 'MELBOURNE', 'AUCKLAND']","['Singapore', 'Malaysia', 'Indonesia', 'Australia', 'Australia', 'Australia', 'New Zealand']","[1.2427, 1.3355, -6.0976, -27.3765, -33.9682, -37.844, -36.8402]","[103.8733, 103.5553, 106.884, 153.1665, 151.2149, 144.905, 174.7721]","['Sunda Shelf', 'Sunda Shelf', 'Java Transitional', 'East Central Australian Shelf', 'East Central Australian Shelf', 'Southeast Australian Shelf', 'Northern New Zealand']","[0.0, 27.58763123772978, 49.153854490478594, 278.8334539498518, 46.067813887000504, 53.13674396480708, 96.93229087651014]","[np.float64(27.019069595052642), np.float64(12.975698049041988), np.float64(12.103178561283789), np.float64(7.7445070705430705), np.float64(28.450147586976108), np.float64(36.80702086415522), 0.0]",28.2005,649.7923,AUCKLAND
syn_00907,0,RoRo,15261.0,7,"['KEELUNG', 'SHANGHAI', 'ZHOUSHAN', 'GUANGZHOU', 'KAOHSIUNG', 'BRISBANE', 'AUCKLAND']","['Taiwan', 'China', 'China', 'China', 'Taiwan', 'Australia', 'New Zealand']","[25.1478, 31.0717, 30.1646, 22.4968, 22.5712, -27.3765, -36.8402]","[121.7519, 122.6783, 122.2733, 113.8628, 120.3042, 153.1665, 174.7721]","['Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'South China Sea', 'South Kuroshio', 'East Central Australian Shelf', 'Northern New Zealand']","[0.0, 41.14770792977349, 6.025186942028809, 101.82736561779319, 42.078363621093054, 370.21651999326605, 78.52437981982823]","[np.float64(20.834241118004204), np.float64(96.72696759224976), np.float64(8.871048754282517), np.float64(31.719232071104468), np.float64(17.165662379600708), np.float64(8.796015756955457), 0.0]",34.3305,803.0985,AUCKLAND
syn_00908,0,RoRo,15068.0,7,"['OSAKA', 'BUSAN NEW', 'SHANGHAI', 'SHENZHEN', 'HONG KONG', 'BRISBANE', 'AUCKLAND']","['Japan', 'South Korea', 'China', 'China', 'China', 'Australia', 'New Zealand']","[34.5877, 35.0773, 31.0717, 22.5687, 22.0717, -27.3765, -36.8402]","[135.45, 128.8035, 122.6783, 114.2574, 114.4267, 153.1665, 174.7721]","['Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'South China Sea', 'South China Sea', 'East Central Australian Shelf', 'Northern New Zealand']","[0.0, 31.186277598156128, 22.098609304650203, 52.636461453705515, 1.8754166257922331, 309.3666303898065, 110.4792112070317]","[np.float64(36.72409409671074), np.float64(29.514449217078386), np.float64(7.108915888684653), np.float64(10.870277085427771), np.float64(16.447899460039906), np.float64(10.205652396726263), 0.0]",26.6047,601.7898,AUCKLAND
syn_00909,0,RoRo,14906.0,5,"['OSAKA', 'YOKKAICHI', 'YOKOHAMA', 'BRISBANE', 'AUCKLAND']","['Japan', 'Japan', 'Japan', 'Australia', 'New Zealand']","[34.5877, 35.0483, 35.4763, -27.3765, -36.8402]","[135.45, 136.8533, 139.6511, 153.1665, 174.7721]","['Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'East Central Australian Shelf', 'Northern New Zealand']","[0.0, 19.95872902651552, 16.945363818506333, 257.05312363969335, 112.90526938348899]","[np.float64(23.78461531139242), np.float64(8.231364404050586), np.float64(8.514738370954992), np.float64(41.08178052985597), 0.0]",20.3531,464.6904,AUCKLAND
syn_00910,0,Reefer,10617.0,7,"['TIANJIN', 'DAESAN', 'INCHEON', 'GAMCHEON', 'YOKKAICHI', 'YOKOHAMA', 'AUCKLAND']","['China', 'South Korea', 'South Korea', 'South Korea', 'Japan', 'Japan', 'New Zealand']","[38.9862, 37.0566, 37.4956, 35.0605, 35.0483, 35.4763, -36.8402]","[117.7797, 126.168, 126.6101, 128.9967, 136.8533, 139.6511, 174.7721]","['Cold Temperate Northwest Pacific', 'Cold Temperate Northwest Pacific', 'Cold Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Northern New Zealand']","[0.0, 21.657252682465774, 32.77425775092072, 32.86163300333495, 36.77687835233789, 13.965087502604671, 315.2364982380462]","[10.621141718525513, 76.53717192551431, 47.49443101906641, np.float64(38.3208025123909), np.float64(22.38052580285998), np.float64(25.473109537771716), 0.0]",28.0874,663.4776,AUCKLAND
syn_00911,0,Tanker,11545.0,7,"['OSAKA', 'BUSAN NEW', 'SHANGHAI', 'SHENZHEN', 'HONG KONG', 'BRISBANE', 'AUCKLAND']","['Japan', 'South Korea', 'China', 'China', 'China', 'Australia', 'New Zealand']","[34.5877, 35.0773, 31.0717, 22.5687, 22.0717, -27.3765, -36.8402]","[135.45, 128.8035, 122.6783, 114.2574, 114.4267, 153.1665, 174.7721]","['Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'South China Sea', 'South China Sea', 'East Central Australian Shelf', 'Northern New Zealand']","[0.0, 32.93318993625807, 30.67989819743658, 122.0050916123524, 3.39371193781297, 459.0123866619752, 151.02958065260293]","[np.float64(37.51845040365903), np.float64(30.943850504520366), np.float64(8.310836009295912), np.float64(7.692535543436676), np.float64(19.455819854563305), np.float64(14.678683580971123), 0.0]",38.2356,880.1356,AUCKLAND
syn_00912,0,Container,52683.0,7,"['NAHA', 'GUANGZHOU', 'GAMCHEON', 'SHANGHAI', 'SUZHOU', 'QINGDAO', 'TAURANGA']","['Japan', 'China', 'South Korea', 'China', 'China', 'China', 'New Zealand']","[26.2099, 22.4968, 35.0605, 31.0717, 31.6936, 36.0082, -37.6444]","[127.6674, 113.8628, 128.9967, 122.6783, 121.145, 120.206, 176.1819]","['South Kuroshio', 'South China Sea', 'Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Cold Temperate Northwest Pacific', 'Northern New Zealand']","[0.0, 155.41910712569344, 256.6157776427384, 75.79309278013469, 15.608569790665234, 14.696201190128333, 497.33309802057533]","[47.393196993335465, np.float64(56.53785666335361), np.float64(45.22533072377554), np.float64(36.938279365717996), np.float64(26.58671434745702), np.float64(72.67832229515977), 0.0]",54.2011,1253.4323,TAURANGA
syn_00913,0,Tanker,49990.0,5,"['SHANGHAI', 'ZHOUSHAN', 'GUANGZHOU', 'KAOHSIUNG', 'AUCKLAND']","['China', 'China', 'China', 'Taiwan', 'New Zealand']","[31.0717, 30.1646, 22.4968, 22.5712, -36.8402]","[122.6783, 122.2733, 113.8628, 120.3042, 174.7721]","['Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'South China Sea', 'South Kuroshio', 'Northern New Zealand']","[0.0, 7.284680227309042, 124.1980755234894, 45.37308693076966, 606.0612266273623]","[np.float64(20.428796300666445), np.float64(109.68285346848889), np.float64(23.324163007905206), np.float64(25.6507767381706), 0.0]",40.0835,941.5749,AUCKLAND
syn_00914,0,RoRo,18836.0,5,"['TIANJIN', 'GUANGZHOU', 'HO CHI MINH CITY', 'ZHOUSHAN', 'AUCKLAND']","['China', 'China', 'Viet Nam', 'China', 'New Zealand']","[38.9862, 22.4968, 10.7818, 30.1646, -36.8402]","[117.7797, 113.8628, 106.8178, 122.2733, 174.7721]","['Cold Temperate Northwest Pacific', 'South China Sea', 'Sunda Shelf', 'Warm Temperate Northwest Pacific', 'Northern New Zealand']","[0.0, 133.38390885121925, 58.157928326957574, 90.35840992056916, 610.2060331657844]","[23.9591030269139, np.float64(17.871051764140837), 34.407033564799896, np.float64(13.908209685875118), 0.0]",40.9272,958.2926,AUCKLAND
syn_00915,0,Bulker,31967.0,7,"['PYEONGTAEK', 'ONSAN', 'OSAKA', 'YOKKAICHI', 'YOKOHAMA', 'SAIPAN', 'AUCKLAND']","['South Korea', 'South Korea', 'Japan', 'Japan', 'Japan', 'Northern Mariana Islands', 'New Zealand']","[36.9805, 35.5182, 34.5877, 35.0483, 35.4763, 15.227, -36.8402]","[126.8245, 129.3932, 135.45, 136.8533, 139.6511, 145.7344, 174.7721]","['Cold Temperate Northwest Pacific', 'Cold Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Tropical Northwestern Pacific', 'Northern New Zealand']","[0.0, 62.00597637460065, 32.58057642585122, 20.937522829747, 17.57038347071868, 233.5381053240834, 344.7512011132739]","[np.float64(85.28319894160762), np.float64(8.622166647843265), np.float64(16.275746692872122), np.float64(21.67957823678843), np.float64(31.657742921278334), np.float64(32.93981598783149), 0.0]",37.8268,822.5588,AUCKLAND
syn_00916,0,Tanker,12812.0,7,"['SINGAPORE', 'LAEM CHABANG', 'SINGAPORE', 'FREMANTLE', 'MELBOURNE', 'BOTANY', 'LYTTELTON']","['Singapore', 'Thailand', 'Singapore', 'Australia', 'Australia', 'Australia', 'New Zealand']","[1.2427, 13.0535, 1.2427, -32.051, -37.844, -33.9682, -43.606]","[103.8733, 100.8951, 103.8733, 115.7393, 144.905, 151.2149, 172.7213]","['Sunda Shelf', 'Sunda Shelf', 'Sunda Shelf', 'Southwest Australian Shelf', 'Southeast Australian Shelf', 'East Central Australian Shelf', 'Southern New Zealand']","[0.0, 107.75226614703827, 88.99653570179981, 206.50022542983453, 241.9058248548596, 65.42645180186724, 165.96178031441227]","[np.float64(25.01436499366483), np.float64(16.964633782730132), np.float64(45.65382385016426), np.float64(108.32616788846954), np.float64(101.02826931934858), np.float64(25.918121646253425), 0.0]",49.977,1174.4341,LYTTELTON
syn_00917,0,Container,61636.0,6,"['OSAKA', 'YOKOHAMA', 'KISARAZU', 'OSAKA', 'SUVA', 'AUCKLAND']","['Japan', 'Japan', 'Japan', 'Japan', 'Fiji', 'New Zealand']","[34.5877, 35.4763, 35.3717, 34.5877, -18.1339, -36.8402]","[135.45, 139.6511, 139.8887, 135.45, 178.4235, 174.7721]","['Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Tropical Southwestern Pacific', 'Northern New Zealand']","[0.0, 35.59926172098518, 8.45731395205537, 38.02077783010231, 339.84570275455707, 86.39747357490756]","[np.float64(27.05914006115498), np.float64(10.061778245441493), np.float64(18.945562106246467), np.float64(12.37404265685659), np.float64(42.04036441519981), 0.0]",25.7834,591.7423,AUCKLAND
syn_00918,0,RoRo,22514.0,7,"['JEBEL ALI', 'DAMMAM', 'LAEM CHABANG', 'SINGAPORE', 'ADELAIDE', 'KEMBLA', 'AUCKLAND']","['United Arab Emirates', 'Saudi Arabia', 'Thailand', 'Singapore', 'Australia', 'Australia', 'New Zealand']","[24.988, 26.4932, 13.0535, 1.2427, -34.8169, -34.4537, -36.8402]","[55.0737, 50.2016, 100.8951, 103.8733, 138.2816, 150.8864, 174.7721]","['Somali/Arabian', 'Somali/Arabian', 'Sunda Shelf', 'Sunda Shelf', 'Southwest Australian Shelf', 'East Central Australian Shelf', 'Northern New Zealand']","[0.0, 20.042691081435144, 381.05001480672234, 43.80326714490606, 256.8285103763675, 61.4990666157267, 97.50109227744576]","[10.631290214577831, 41.51166555140578, np.float64(26.096829007256478), np.float64(16.06891427366089), np.float64(15.013489090228012), np.float64(33.33787930927823), 0.0]",41.8077,992.7534,AUCKLAND
syn_00919,0,RoRo,12988.0,7,"['MOKPO', 'ONSAN', 'OSAKA', 'YOKKAICHI', 'KISARAZU', 'YOKOHAMA', 'AUCKLAND']","['South Korea', 'South Korea', 'Japan', 'Japan', 'Japan', 'Japan', 'New Zealand']","[34.76, 35.5182, 34.5877, 35.0483, 35.3717, 35.4763, -36.8402]","[126.35, 129.3932, 135.45, 136.8533, 139.8887, 139.6511, 174.7721]","['Cold Temperate Northwest Pacific', 'Cold Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Warm Temperate Northwest Pacific', 'Northern New Zealand']","[0.0, 21.416036545453853, 39.500284222110736, 15.465848288745672, 22.79470958622634, 4.667529235137708, 284.9690142956222]","[30.08438490564226, np.float64(34.50628014580104), np.float64(11.642568876635602), np.float64(17.883446614961976), np.float64(21.077451259159112), np.float64(21.773353116963715), 0.0]",21.9075,495.6965,AUCKLAND
syn_00920,0,Tanker,49999.0,7,"['KUANTAN', 'SINGAPORE', 'FREMANTLE', 'ADELAIDE', 'MELBOURNE', 'KEMBLA', 'AUCKLAND']","['Malaysia', 'Singapore', 'Australia', 'Australia', 'Australia', 'Australia', 'New Zealand']","[3.9808, 1.2427, -32.051, -34.8169, -37.844, -34.4537, -36.8402]","[103.4185, 103.8733, 115.7393, 138.2816, 144.905, 150.8864, 174.7721]","['Sunda Shelf', 'Sunda Shelf', 'Southwest Australian Shelf', 'Southwest Australian Shelf', 'Southeast Australian Shelf', 'East Central Australian Shelf', 'Northern New Zealand']","[0.0, 31.559124129157816, 258.355566955582, 118.27465652772914, 55.20677725231869, 43.03180819303406, 212.73943095087662]","[52.187185113684734, np.float64(55.73844404860151), np.float64(38.298277753725735), np.float64(23.51316379856159), np.float64(105.40590408072184), np.float64(10.987867456775339), 0.0]",41.8874,953.111,AUCKLAND
